"Plot Title: slicemsNEW"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 21186437, SEN S/N: 20898458)","Rain, in (LGR S/N: 21186437, SEN S/N: 20914545)","Wetness, % (LGR S/N: 21186437, SEN S/N: 21182997)"
4243,04/02/23 03:30:47 PM,40.905,0.000,5.88
4244,04/02/23 03:45:47 PM,40.672,0.000,5.88
4245,04/02/23 04:00:47 PM,38.557,0.000,100.00
4246,04/02/23 04:15:47 PM,35.443,0.008,100.00
4247,04/02/23 04:30:47 PM,35.443,0.008,100.00
4248,04/02/23 04:45:47 PM,36.410,0.000,47.06
4249,04/02/23 05:00:47 PM,36.651,0.000,17.65
4250,04/02/23 05:15:47 PM,36.939,0.000,13.53
4251,04/02/23 05:30:47 PM,37.179,0.000,7.06
4252,04/02/23 05:45:47 PM,37.560,0.000,71.76
4253,04/02/23 06:00:47 PM,36.169,0.000,100.00
4254,04/02/23 06:15:47 PM,34.664,0.000,100.00
4255,04/02/23 06:30:47 PM,34.419,0.000,100.00
4256,04/02/23 06:45:47 PM,33.780,0.000,100.00
4257,04/02/23 07:00:47 PM,33.336,0.000,100.00
4258,04/02/23 07:15:47 PM,33.287,0.000,100.00
4259,04/02/23 07:30:47 PM,33.138,0.000,100.00
4260,04/02/23 07:45:47 PM,32.841,0.000,100.00
4261,04/02/23 08:00:47 PM,32.841,0.000,100.00
4262,04/02/23 08:15:47 PM,33.039,0.000,100.00
4263,04/02/23 08:30:47 PM,33.089,0.000,100.00
4264,04/02/23 08:45:47 PM,33.138,0.000,100.00
4265,04/02/23 09:00:47 PM,33.039,0.000,100.00
4266,04/02/23 09:15:47 PM,32.443,0.000,100.00
4267,04/02/23 09:30:47 PM,32.342,0.000,100.00
4268,04/02/23 09:45:47 PM,32.293,0.000,100.00
4269,04/02/23 10:00:47 PM,32.293,0.000,100.00
4270,04/02/23 10:15:47 PM,32.342,0.000,100.00
4271,04/02/23 10:30:47 PM,32.392,0.000,100.00
4272,04/02/23 10:45:47 PM,32.293,0.000,100.00
4273,04/02/23 11:00:47 PM,32.193,0.000,100.00
4274,04/02/23 11:15:47 PM,32.243,0.000,100.00
4275,04/02/23 11:30:47 PM,32.243,0.000,100.00
4276,04/02/23 11:45:47 PM,32.243,0.000,100.00
4277,04/03/23 12:00:47 AM,32.243,0.000,100.00
4278,04/03/23 12:15:47 AM,32.142,0.000,100.00
4279,04/03/23 12:30:47 AM,31.993,0.000,100.00
4280,04/03/23 12:45:47 AM,32.043,0.000,100.00
4281,04/03/23 01:00:47 AM,31.993,0.000,100.00
4282,04/03/23 01:15:47 AM,32.043,0.000,100.00
4283,04/03/23 01:30:47 AM,32.043,0.000,100.00
4284,04/03/23 01:45:47 AM,32.092,0.000,100.00
4285,04/03/23 02:00:47 AM,32.092,0.000,100.00
4286,04/03/23 02:15:47 AM,32.092,0.000,100.00
4287,04/03/23 02:30:47 AM,32.092,0.000,100.00
4288,04/03/23 02:45:47 AM,32.092,0.000,100.00
4289,04/03/23 03:00:47 AM,31.942,0.000,100.00
4290,04/03/23 03:15:47 AM,31.942,0.000,100.00
4291,04/03/23 03:30:47 AM,31.842,0.000,100.00
4292,04/03/23 03:45:47 AM,31.892,0.000,100.00
4293,04/03/23 04:00:47 AM,31.892,0.000,100.00
4294,04/03/23 04:15:47 AM,31.942,0.000,100.00
4295,04/03/23 04:30:47 AM,31.842,0.000,100.00
4296,04/03/23 04:45:47 AM,31.842,0.000,100.00
4297,04/03/23 05:00:47 AM,31.791,0.000,100.00
4298,04/03/23 05:15:47 AM,31.842,0.000,100.00
4299,04/03/23 05:30:47 AM,31.692,0.000,100.00
4300,04/03/23 05:45:47 AM,31.642,0.000,100.00
4301,04/03/23 06:00:47 AM,31.642,0.000,100.00
4302,04/03/23 06:15:47 AM,31.743,0.000,100.00
4303,04/03/23 06:30:47 AM,31.942,0.000,100.00
4304,04/03/23 06:45:47 AM,32.043,0.000,100.00
4305,04/03/23 07:00:47 AM,32.342,0.000,100.00
4306,04/03/23 07:15:47 AM,32.641,0.000,100.00
4307,04/03/23 07:30:47 AM,33.089,0.000,100.00
4308,04/03/23 07:45:47 AM,33.584,0.000,100.00
4309,04/03/23 08:00:47 AM,34.468,0.000,100.00
4310,04/03/23 08:15:47 AM,33.584,0.000,100.00
4311,04/03/23 08:30:47 AM,33.287,0.000,100.00
4312,04/03/23 08:45:47 AM,34.565,0.000,100.00
4313,04/03/23 09:00:47 AM,35.346,0.000,100.00
4314,04/03/23 09:15:47 AM,36.603,0.063,92.35
4315,04/03/23 09:30:47 AM,36.459,0.047,74.71
4316,04/03/23 09:45:47 AM,37.702,0.016,31.18
4317,04/03/23 10:00:47 AM,37.513,0.000,18.82
4318,04/03/23 10:15:47 AM,38.226,0.000,80.00
4319,04/03/23 10:30:47 AM,38.653,0.000,100.00
4320,04/03/23 10:45:47 AM,41.416,0.000,100.00
4321,04/03/23 11:00:47 AM,41.648,0.000,21.18
4322,04/03/23 11:15:47 AM,44.674,0.000,5.29
4323,04/03/23 11:30:47 AM,45.806,0.000,30.59
4324,04/03/23 11:45:47 AM,44.218,0.000,4.71
4325,04/03/23 12:00:47 PM,46.256,0.000,4.12
4326,04/03/23 12:15:47 PM,39.360,0.008,100.00
4327,04/03/23 12:30:47 PM,41.322,0.000,4.71
4328,04/03/23 12:45:47 PM,46.436,0.000,4.71
4329,04/03/23 01:00:47 PM,45.714,0.000,4.71
4330,04/03/23 01:15:47 PM,44.173,0.000,4.71
4331,04/03/23 01:30:47 PM,41.416,0.008,100.00
4332,04/03/23 01:45:47 PM,35.298,0.000,100.00
4333,04/03/23 02:00:47 PM,39.643,0.063,12.35
4334,04/03/23 02:15:47 PM,42.800,0.047,4.71
4335,04/03/23 02:30:47 PM,42.064,0.000,4.71
4336,04/03/23 02:45:47 PM,39.736,0.000,100.00
4337,04/03/23 03:00:47 PM,37.035,0.008,100.00
4338,04/03/23 03:15:47 PM,39.924,0.000,47.65
4339,04/03/23 03:30:47 PM,40.764,0.000,7.06
4340,04/03/23 03:45:47 PM,39.407,0.000,100.00
4341,04/03/23 04:00:47 PM,38.937,0.000,90.59
4342,04/03/23 04:15:47 PM,38.653,0.000,28.82
4343,04/03/23 04:30:47 PM,39.783,0.000,5.88
4344,04/03/23 04:45:47 PM,39.924,0.008,6.47
4345,04/03/23 05:00:47 PM,39.454,0.000,82.94
4346,04/03/23 05:15:47 PM,38.700,0.000,100.00
4347,04/03/23 05:30:47 PM,35.928,0.000,100.00
4348,04/03/23 05:45:47 PM,36.554,0.000,100.00
4349,04/03/23 06:00:47 PM,36.554,0.008,100.00
4350,04/03/23 06:15:47 PM,35.443,0.000,100.00
4351,04/03/23 06:30:47 PM,35.103,0.000,100.00
4352,04/03/23 06:45:47 PM,34.810,0.000,100.00
4353,04/03/23 07:00:47 PM,34.810,0.000,100.00
4354,04/03/23 07:15:47 PM,33.879,0.008,100.00
4355,04/03/23 07:30:47 PM,33.089,0.000,100.00
4356,04/03/23 07:45:47 PM,32.990,0.000,100.00
4357,04/03/23 08:00:47 PM,32.841,0.000,100.00
4358,04/03/23 08:15:47 PM,32.891,0.000,100.00
4359,04/03/23 08:30:47 PM,33.633,0.000,100.00
4360,04/03/23 08:45:47 PM,33.928,0.000,100.00
4361,04/03/23 09:00:47 PM,34.027,0.000,100.00
4362,04/03/23 09:15:47 PM,34.174,0.000,100.00
4363,04/03/23 09:30:47 PM,34.124,0.000,100.00
4364,04/03/23 09:45:47 PM,34.174,0.000,100.00
4365,04/03/23 10:00:47 PM,34.027,0.000,100.00
4366,04/03/23 10:15:47 PM,32.940,0.008,100.00
4367,04/03/23 10:30:47 PM,32.293,0.000,99.41
4368,04/03/23 10:45:47 PM,31.692,0.000,89.41
4369,04/03/23 11:00:47 PM,30.987,0.000,89.41
4370,04/03/23 11:15:47 PM,31.188,0.000,91.76
4371,04/03/23 11:30:47 PM,31.591,0.000,100.00
4372,04/03/23 11:45:47 PM,31.842,0.000,96.47
4373,04/04/23 12:00:47 AM,31.440,0.000,96.47
4374,04/04/23 12:15:47 AM,31.390,0.000,99.41
4375,04/04/23 12:30:47 AM,31.791,0.000,100.00
4376,04/04/23 12:45:47 AM,32.142,0.000,100.00
4377,04/04/23 01:00:47 AM,32.542,0.000,100.00
4378,04/04/23 01:15:47 AM,32.592,0.000,100.00
4379,04/04/23 01:30:47 AM,32.542,0.000,100.00
4380,04/04/23 01:45:47 AM,32.542,0.000,100.00
4381,04/04/23 02:00:47 AM,32.293,0.000,100.00
4382,04/04/23 02:15:47 AM,32.443,0.000,100.00
4383,04/04/23 02:30:47 AM,32.641,0.000,100.00
4384,04/04/23 02:45:47 AM,32.742,0.000,100.00
4385,04/04/23 03:00:47 AM,32.790,0.000,100.00
4386,04/04/23 03:15:47 AM,32.841,0.000,100.00
4387,04/04/23 03:30:47 AM,32.990,0.000,100.00
4388,04/04/23 03:45:47 AM,33.089,0.000,100.00
4389,04/04/23 04:00:47 AM,33.138,0.000,100.00
4390,04/04/23 04:15:47 AM,33.089,0.000,100.00
4391,04/04/23 04:30:47 AM,33.138,0.008,100.00
4392,04/04/23 04:45:47 AM,33.138,0.000,100.00
4393,04/04/23 05:00:47 AM,32.841,0.000,100.00
4394,04/04/23 05:15:47 AM,32.742,0.000,100.00
4395,04/04/23 05:30:47 AM,32.542,0.000,100.00
4396,04/04/23 05:45:47 AM,32.392,0.000,100.00
4397,04/04/23 06:00:47 AM,32.392,0.000,100.00
4398,04/04/23 06:15:47 AM,32.243,0.000,100.00
4399,04/04/23 06:30:47 AM,32.193,0.000,100.00
4400,04/04/23 06:45:47 AM,32.243,0.000,100.00
4401,04/04/23 07:00:47 AM,32.342,0.000,100.00
4402,04/04/23 07:15:47 AM,32.491,0.000,100.00
4403,04/04/23 07:30:47 AM,32.592,0.000,100.00
4404,04/04/23 07:45:47 AM,32.940,0.000,100.00
4405,04/04/23 08:00:47 AM,33.732,0.000,100.00
4406,04/04/23 08:15:47 AM,33.534,0.000,100.00
4407,04/04/23 08:30:47 AM,33.928,0.000,100.00
4408,04/04/23 08:45:47 AM,34.174,0.016,100.00
4409,04/04/23 09:00:47 AM,34.615,0.031,100.00
4410,04/04/23 09:15:47 AM,34.810,0.016,100.00
4411,04/04/23 09:30:47 AM,35.152,0.024,100.00
4412,04/04/23 09:45:47 AM,35.541,0.016,100.00
4413,04/04/23 10:00:47 AM,36.266,0.000,100.00
4414,04/04/23 10:15:47 AM,36.025,0.008,100.00
4415,04/04/23 10:30:47 AM,36.698,0.000,100.00
4416,04/04/23 10:45:47 AM,37.609,0.000,22.94
4417,04/04/23 11:00:47 AM,38.889,0.000,14.12
4418,04/04/23 11:15:47 AM,40.111,0.000,19.41
4419,04/04/23 11:30:47 AM,40.438,0.000,35.29
4420,04/04/23 11:45:47 AM,42.156,0.000,4.71
4421,04/04/23 12:00:47 PM,43.122,0.000,6.47
4422,04/04/23 12:15:47 PM,41.230,0.000,100.00
4423,04/04/23 12:30:47 PM,41.137,0.000,95.88
4424,04/04/23 12:45:47 PM,43.214,0.000,16.47
4425,04/04/23 01:00:47 PM,42.892,0.000,19.41
4426,04/04/23 01:15:47 PM,40.485,0.008,100.00
4427,04/04/23 01:30:47 PM,40.905,0.000,100.00
4428,04/04/23 01:45:47 PM,44.218,0.000,12.94
4429,04/04/23 02:00:47 PM,43.351,0.000,5.29
4430,04/04/23 02:15:47 PM,41.693,0.000,100.00
4431,04/04/23 02:30:47 PM,40.438,0.008,100.00
4432,04/04/23 02:45:47 PM,41.787,0.000,18.82
4433,04/04/23 03:00:47 PM,42.202,0.000,61.18
4434,04/04/23 03:15:47 PM,43.122,0.000,6.47
4435,04/04/23 03:30:47 PM,41.970,0.000,6.47
4436,04/04/23 03:45:47 PM,42.294,0.000,5.88
4437,04/04/23 04:00:47 PM,42.525,0.000,100.00
4438,04/04/23 04:15:47 PM,40.438,0.016,100.00
4439,04/04/23 04:30:47 PM,39.267,0.024,100.00
4440,04/04/23 04:45:47 PM,38.842,0.024,100.00
4441,04/04/23 05:00:47 PM,38.179,0.016,100.00
4442,04/04/23 05:15:47 PM,39.078,0.000,100.00
4443,04/04/23 05:30:47 PM,39.078,0.000,100.00
4444,04/04/23 05:45:47 PM,38.368,0.000,100.00
4445,04/04/23 06:00:47 PM,37.560,0.000,100.00
4446,04/04/23 06:15:47 PM,37.274,0.000,100.00
4447,04/04/23 06:30:47 PM,36.795,0.031,100.00
4448,04/04/23 06:45:47 PM,35.443,0.047,100.00
4449,04/04/23 07:00:47 PM,34.565,0.063,100.00
4450,04/04/23 07:15:47 PM,34.174,0.016,100.00
4451,04/04/23 07:30:47 PM,34.810,0.024,100.00
4452,04/04/23 07:45:47 PM,35.200,0.031,100.00
4453,04/04/23 08:00:47 PM,33.928,0.039,100.00
4454,04/04/23 08:15:47 PM,34.027,0.000,100.00
4455,04/04/23 08:30:47 PM,33.188,0.000,96.47
4456,04/04/23 08:45:47 PM,32.542,0.000,77.65
4457,04/04/23 09:00:47 PM,31.692,0.008,74.71
4458,04/04/23 09:15:47 PM,31.791,0.000,74.71
4459,04/04/23 09:30:47 PM,31.692,0.000,77.65
4460,04/04/23 09:45:47 PM,31.692,0.000,75.88
4461,04/04/23 10:00:47 PM,31.791,0.000,92.35
4462,04/04/23 10:15:47 PM,32.392,0.000,100.00
4463,04/04/23 10:30:47 PM,32.891,0.000,100.00
4464,04/04/23 10:45:47 PM,33.336,0.000,100.00
4465,04/04/23 11:00:47 PM,33.534,0.000,100.00
4466,04/04/23 11:15:47 PM,33.485,0.000,100.00
4467,04/04/23 11:30:47 PM,33.287,0.000,100.00
4468,04/04/23 11:45:47 PM,33.435,0.000,100.00
4469,04/05/23 12:00:47 AM,33.732,0.000,100.00
4470,04/05/23 12:15:47 AM,33.534,0.008,100.00
4471,04/05/23 12:30:47 AM,33.188,0.008,100.00
4472,04/05/23 12:45:47 AM,32.940,0.008,100.00
4473,04/05/23 01:00:47 AM,33.287,0.000,100.00
4474,04/05/23 01:15:47 AM,33.534,0.008,100.00
4475,04/05/23 01:30:47 AM,33.780,0.000,100.00
4476,04/05/23 01:45:47 AM,33.978,0.000,100.00
4477,04/05/23 02:00:47 AM,33.879,0.000,100.00
4478,04/05/23 02:15:47 AM,33.831,0.000,100.00
4479,04/05/23 02:30:47 AM,34.075,0.000,100.00
4480,04/05/23 02:45:47 AM,34.174,0.000,100.00
4481,04/05/23 03:00:47 AM,34.320,0.000,100.00
4482,04/05/23 03:15:47 AM,34.223,0.000,100.00
4483,04/05/23 03:30:47 AM,34.174,0.000,100.00
4484,04/05/23 03:45:47 AM,34.124,0.008,100.00
4485,04/05/23 04:00:47 AM,34.124,0.000,100.00
4486,04/05/23 04:15:47 AM,34.272,0.000,100.00
4487,04/05/23 04:30:47 AM,34.565,0.000,100.00
4488,04/05/23 04:45:47 AM,34.565,0.000,100.00
4489,04/05/23 05:00:47 AM,34.516,0.000,100.00
4490,04/05/23 05:15:47 AM,34.371,0.000,100.00
4491,04/05/23 05:30:47 AM,34.468,0.000,100.00
4492,04/05/23 05:45:47 AM,34.468,0.000,100.00
4493,04/05/23 06:00:47 AM,34.615,0.000,100.00
4494,04/05/23 06:15:47 AM,34.810,0.000,100.00
4495,04/05/23 06:30:47 AM,35.006,0.000,100.00
4496,04/05/23 06:45:47 AM,35.492,0.000,100.00
4497,04/05/23 07:00:47 AM,35.685,0.008,100.00
4498,04/05/23 07:15:47 AM,35.685,0.000,100.00
4499,04/05/23 07:30:47 AM,36.169,0.000,100.00
4500,04/05/23 07:45:47 AM,36.459,0.000,100.00
4501,04/05/23 08:00:47 AM,36.939,0.000,100.00
4502,04/05/23 08:15:47 AM,37.465,0.000,21.18
4503,04/05/23 08:30:47 AM,38.273,0.000,5.88
4504,04/05/23 08:45:47 AM,39.220,0.000,5.88
4505,04/05/23 09:00:47 AM,40.158,0.000,5.88
4506,04/05/23 09:15:47 AM,41.648,0.000,5.29
4507,04/05/23 09:30:47 AM,41.925,0.000,5.29
4508,04/05/23 09:45:47 AM,42.478,0.000,5.29
4509,04/05/23 10:00:47 AM,44.310,0.000,5.29
4510,04/05/23 10:15:47 AM,46.076,0.000,4.71
4511,04/05/23 10:30:47 AM,46.076,0.000,4.71
4512,04/05/23 10:45:47 AM,46.616,0.000,4.71
4513,04/05/23 11:00:47 AM,48.672,0.000,4.71
4514,04/05/23 11:15:47 AM,49.028,0.000,4.71
4515,04/05/23 11:30:47 AM,49.028,0.000,4.71
4516,04/05/23 11:45:47 AM,50.002,0.000,4.71
4517,04/05/23 12:00:47 PM,51.237,0.000,4.71
4518,04/05/23 12:15:47 PM,49.914,0.000,4.71
4519,04/05/23 12:30:47 PM,50.047,0.000,4.71
4520,04/05/23 12:45:47 PM,50.311,0.000,44.71
4521,04/05/23 01:00:47 PM,50.533,0.000,15.88
4522,04/05/23 01:15:47 PM,49.870,0.000,18.24
4523,04/05/23 01:30:47 PM,50.047,0.000,10.59
4524,04/05/23 01:45:47 PM,50.929,0.008,6.47
4525,04/05/23 02:00:47 PM,50.929,0.000,32.94
4526,04/05/23 02:15:47 PM,49.737,0.000,13.53
4527,04/05/23 02:30:47 PM,51.940,0.000,10.59
4528,04/05/23 02:45:47 PM,51.589,0.000,8.24
4529,04/05/23 03:00:47 PM,49.737,0.000,65.88
4530,04/05/23 03:15:47 PM,49.073,0.000,100.00
4531,04/05/23 03:30:47 PM,48.805,0.000,100.00
4532,04/05/23 03:45:47 PM,47.826,0.000,100.00
4533,04/05/23 04:00:47 PM,46.661,0.000,100.00
4534,04/05/23 04:15:47 PM,45.941,0.000,100.00
4535,04/05/23 04:30:47 PM,45.761,0.000,100.00
4536,04/05/23 04:45:47 PM,45.669,0.008,100.00
4537,04/05/23 05:00:47 PM,45.217,0.000,100.00
4538,04/05/23 05:15:47 PM,44.674,0.008,100.00
4539,04/05/23 05:30:47 PM,43.853,0.000,100.00
4540,04/05/23 05:45:47 PM,43.624,0.000,100.00
4541,04/05/23 06:00:47 PM,43.534,0.008,100.00
4542,04/05/23 06:15:47 PM,43.396,0.000,100.00
4543,04/05/23 06:30:47 PM,42.984,0.000,100.00
4544,04/05/23 06:45:47 PM,42.386,0.000,100.00
4545,04/05/23 07:00:47 PM,41.970,0.008,100.00
4546,04/05/23 07:15:47 PM,41.740,0.008,100.00
4547,04/05/23 07:30:47 PM,41.554,0.000,100.00
4548,04/05/23 07:45:47 PM,41.508,0.008,100.00
4549,04/05/23 08:00:47 PM,41.508,0.008,100.00
4550,04/05/23 08:15:47 PM,41.416,0.008,100.00
4551,04/05/23 08:30:47 PM,41.463,0.008,100.00
4552,04/05/23 08:45:47 PM,41.508,0.008,100.00
4553,04/05/23 09:00:47 PM,41.463,0.000,100.00
4554,04/05/23 09:15:47 PM,41.416,0.008,100.00
4555,04/05/23 09:30:47 PM,41.508,0.000,100.00
4556,04/05/23 09:45:47 PM,41.508,0.008,100.00
4557,04/05/23 10:00:47 PM,41.508,0.008,100.00
4558,04/05/23 10:15:47 PM,41.601,0.008,100.00
4559,04/05/23 10:30:47 PM,41.648,0.000,100.00
4560,04/05/23 10:45:47 PM,41.648,0.000,100.00
4561,04/05/23 11:00:47 PM,41.693,0.000,100.00
4562,04/05/23 11:15:47 PM,41.787,0.000,100.00
4563,04/05/23 11:30:47 PM,41.832,0.000,100.00
4564,04/05/23 11:45:47 PM,41.878,0.000,100.00
4565,04/06/23 12:00:47 AM,41.925,0.008,100.00
4566,04/06/23 12:15:47 AM,41.925,0.000,100.00
4567,04/06/23 12:30:47 AM,41.970,0.008,100.00
4568,04/06/23 12:45:47 AM,42.064,0.000,100.00
4569,04/06/23 01:00:47 AM,42.156,0.008,100.00
4570,04/06/23 01:15:47 AM,42.156,0.008,100.00
4571,04/06/23 01:30:47 AM,42.247,0.000,100.00
4572,04/06/23 01:45:47 AM,42.247,0.000,100.00
4573,04/06/23 02:00:47 AM,42.386,0.000,100.00
4574,04/06/23 02:15:47 AM,42.433,0.000,100.00
4575,04/06/23 02:30:47 AM,42.433,0.008,100.00
4576,04/06/23 02:45:47 AM,42.525,0.000,100.00
4577,04/06/23 03:00:47 AM,42.616,0.008,100.00
4578,04/06/23 03:15:47 AM,42.755,0.008,100.00
4579,04/06/23 03:30:47 AM,42.847,0.008,100.00
4580,04/06/23 03:45:47 AM,42.892,0.016,100.00
4581,04/06/23 04:00:47 AM,42.847,0.000,100.00
4582,04/06/23 04:15:47 AM,43.030,0.008,100.00
4583,04/06/23 04:30:47 AM,43.030,0.008,100.00
4584,04/06/23 04:45:47 AM,42.939,0.000,100.00
4585,04/06/23 05:00:47 AM,43.030,0.008,100.00
4586,04/06/23 05:15:47 AM,43.075,0.000,100.00
4587,04/06/23 05:30:47 AM,42.939,0.008,100.00
4588,04/06/23 05:45:47 AM,43.075,0.000,100.00
4589,04/06/23 06:00:47 AM,43.306,0.000,100.00
4590,04/06/23 06:15:47 AM,43.624,0.000,100.00
4591,04/06/23 06:30:47 AM,43.808,0.000,100.00
4592,04/06/23 06:45:47 AM,44.037,0.000,100.00
4593,04/06/23 07:00:47 AM,44.537,0.000,100.00
4594,04/06/23 07:15:47 AM,44.946,0.000,100.00
4595,04/06/23 07:30:47 AM,45.444,0.000,100.00
4596,04/06/23 07:45:47 AM,46.256,0.000,100.00
4597,04/06/23 08:00:47 AM,46.436,0.000,100.00
4598,04/06/23 08:15:47 AM,46.616,0.000,100.00
4599,04/06/23 08:30:47 AM,47.019,0.000,26.47
4600,04/06/23 08:45:47 AM,47.647,0.000,10.59
4601,04/06/23 09:00:47 AM,48.405,0.008,26.47
4602,04/06/23 09:15:47 AM,49.338,0.000,11.18
4603,04/06/23 09:30:47 AM,50.311,0.000,7.06
4604,04/06/23 09:45:47 AM,51.017,0.000,6.47
4605,04/06/23 10:00:47 AM,52.291,0.000,11.18
4606,04/06/23 10:15:47 AM,52.903,0.000,5.88
4607,04/06/23 10:30:47 AM,53.166,0.000,51.76
4608,04/06/23 10:45:47 AM,52.115,0.000,62.35
4609,04/06/23 11:00:47 AM,52.509,0.000,61.76
4610,04/06/23 11:15:47 AM,52.729,0.000,100.00
4611,04/06/23 11:30:47 AM,52.291,0.000,100.00
4612,04/06/23 11:45:47 AM,52.597,0.000,100.00
4613,04/06/23 12:00:47 PM,53.166,0.000,100.00
4614,04/06/23 12:15:47 PM,53.166,0.000,100.00
4615,04/06/23 12:30:47 PM,53.472,0.000,100.00
4616,04/06/23 12:45:47 PM,53.384,0.000,100.00
4617,04/06/23 01:00:47 PM,53.078,0.000,100.00
4618,04/06/23 01:15:47 PM,53.121,0.000,100.00
4619,04/06/23 01:30:47 PM,53.515,0.000,56.47
4620,04/06/23 01:45:47 PM,53.559,0.000,100.00
4621,04/06/23 02:00:47 PM,53.515,0.008,100.00
4622,04/06/23 02:15:47 PM,53.121,0.000,100.00
4623,04/06/23 02:30:47 PM,52.423,0.000,100.00
4624,04/06/23 02:45:47 PM,52.641,0.000,100.00
4625,04/06/23 03:00:47 PM,52.686,0.000,52.94
4626,04/06/23 03:15:47 PM,52.203,0.000,21.18
4627,04/06/23 03:30:47 PM,51.721,0.000,67.65
4628,04/06/23 03:45:47 PM,51.325,0.000,100.00
4629,04/06/23 04:00:47 PM,51.017,0.000,100.00
4630,04/06/23 04:15:47 PM,50.886,0.000,100.00
4631,04/06/23 04:30:47 PM,50.488,0.000,100.00
4632,04/06/23 04:45:47 PM,50.311,0.000,100.00
4633,04/06/23 05:00:47 PM,49.959,0.008,100.00
4634,04/06/23 05:15:47 PM,49.604,0.000,100.00
4635,04/06/23 05:30:47 PM,49.471,0.000,100.00
4636,04/06/23 05:45:47 PM,49.338,0.008,100.00
4637,04/06/23 06:00:47 PM,49.028,0.000,100.00
4638,04/06/23 06:15:47 PM,48.717,0.008,100.00
4639,04/06/23 06:30:47 PM,48.405,0.008,100.00
4640,04/06/23 06:45:47 PM,48.137,0.008,100.00
4641,04/06/23 07:00:47 PM,47.781,0.000,100.00
4642,04/06/23 07:15:47 PM,47.602,0.008,100.00
4643,04/06/23 07:30:47 PM,47.467,0.000,100.00
4644,04/06/23 07:45:47 PM,47.467,0.000,100.00
4645,04/06/23 08:00:47 PM,47.512,0.008,100.00
4646,04/06/23 08:15:47 PM,47.512,0.000,100.00
4647,04/06/23 08:30:47 PM,47.377,0.008,100.00
4648,04/06/23 08:45:47 PM,47.109,0.000,100.00
4649,04/06/23 09:00:47 PM,46.974,0.008,100.00
4650,04/06/23 09:15:47 PM,46.841,0.000,100.00
4651,04/06/23 09:30:47 PM,46.571,0.000,100.00
4652,04/06/23 09:45:47 PM,46.301,0.000,100.00
4653,04/06/23 10:00:47 PM,46.256,0.000,100.00
4654,04/06/23 10:15:47 PM,46.121,0.000,100.00
4655,04/06/23 10:30:47 PM,45.896,0.008,100.00
4656,04/06/23 10:45:47 PM,45.761,0.000,100.00
4657,04/06/23 11:00:47 PM,45.806,0.000,100.00
4658,04/06/23 11:15:47 PM,45.624,0.000,100.00
4659,04/06/23 11:30:47 PM,45.579,0.008,100.00
4660,04/06/23 11:45:47 PM,45.444,0.000,100.00
4661,04/07/23 12:00:47 AM,45.399,0.008,100.00
4662,04/07/23 12:15:47 AM,45.354,0.000,100.00
4663,04/07/23 12:30:47 AM,45.217,0.008,100.00
4664,04/07/23 12:45:47 AM,45.082,0.008,100.00
4665,04/07/23 01:00:47 AM,45.036,0.008,100.00
4666,04/07/23 01:15:47 AM,45.172,0.008,100.00
4667,04/07/23 01:30:47 AM,45.217,0.008,100.00
4668,04/07/23 01:45:47 AM,45.127,0.016,100.00
4669,04/07/23 02:00:47 AM,45.082,0.008,100.00
4670,04/07/23 02:15:47 AM,44.991,0.008,100.00
4671,04/07/23 02:30:47 AM,44.809,0.008,100.00
4672,04/07/23 02:45:47 AM,44.674,0.008,100.00
4673,04/07/23 03:00:47 AM,44.492,0.008,100.00
4674,04/07/23 03:15:47 AM,44.310,0.008,100.00
4675,04/07/23 03:30:47 AM,44.173,0.008,100.00
4676,04/07/23 03:45:47 AM,44.037,0.000,100.00
4677,04/07/23 04:00:47 AM,43.900,0.016,100.00
4678,04/07/23 04:15:47 AM,43.808,0.008,100.00
4679,04/07/23 04:30:47 AM,43.763,0.008,100.00
4680,04/07/23 04:45:47 AM,43.534,0.016,100.00
4681,04/07/23 05:00:47 AM,43.488,0.008,100.00
4682,04/07/23 05:15:47 AM,43.488,0.016,100.00
4683,04/07/23 05:30:47 AM,43.443,0.000,100.00
4684,04/07/23 05:45:47 AM,43.443,0.000,100.00
4685,04/07/23 06:00:47 AM,43.534,0.008,100.00
4686,04/07/23 06:15:47 AM,43.716,0.000,100.00
4687,04/07/23 06:30:47 AM,43.853,0.008,100.00
4688,04/07/23 06:45:47 AM,44.218,0.000,100.00
4689,04/07/23 07:00:47 AM,44.809,0.000,100.00
4690,04/07/23 07:15:47 AM,45.082,0.008,100.00
4691,04/07/23 07:30:47 AM,45.624,0.000,100.00
4692,04/07/23 07:45:47 AM,46.166,0.000,100.00
4693,04/07/23 08:00:47 AM,46.346,0.000,100.00
4694,04/07/23 08:15:47 AM,46.661,0.016,100.00
4695,04/07/23 08:30:47 AM,46.076,0.016,100.00
4696,04/07/23 08:45:47 AM,45.489,0.024,100.00
4697,04/07/23 09:00:47 AM,45.669,0.016,100.00
4698,04/07/23 09:15:47 AM,46.301,0.000,100.00
4699,04/07/23 09:30:47 AM,47.289,0.000,39.41
4700,04/07/23 09:45:47 AM,48.360,0.000,83.53
4701,04/07/23 10:00:47 AM,48.182,0.000,100.00
4702,04/07/23 10:15:47 AM,49.249,0.008,100.00
4703,04/07/23 10:30:47 AM,51.633,0.000,6.47
4704,04/07/23 10:45:47 AM,51.193,0.000,5.88
