"Plot Title: slicmix"
"#","Date Time, GMT-08:00","Wetness, % (LGR S/N: 21211901, SEN S/N: 21183001)","Temp, °F (LGR S/N: 21211901, SEN S/N: 21212618)","Temperature, *C (LGR S/N: 21211901, SEN S/N: 21238067)","RH, % (LGR S/N: 21211901, SEN S/N: 21238067)","Temperature, *C (LGR S/N: 21211901, SEN S/N: 21238073)","RH, % (LGR S/N: 21211901, SEN S/N: 21238073)"
7394,08/26/22 01:30:02 AM,6.47,64.459,15.1318,89.2515,15.1291,89.0700
7395,08/26/22 02:00:02 AM,6.47,64.459,14.7618,89.8939,14.7832,89.6147
7396,08/26/22 02:30:02 AM,7.06,64.503,14.4454,90.9972,14.4776,90.6859
7397,08/26/22 03:00:02 AM,7.65,64.503,14.2953,91.9402,14.2980,91.6732
7398,08/26/22 03:30:02 AM,8.24,64.503,14.0701,92.5292,14.0862,92.2576
7399,08/26/22 04:00:02 AM,10.00,64.546,13.7242,93.5973,13.7537,93.3227
7400,08/26/22 04:30:02 AM,12.94,64.546,13.5071,95.1263,13.5339,94.8089
7401,08/26/22 05:00:02 AM,11.76,64.546,13.4213,95.8389,13.4535,95.4528
7402,08/26/22 05:30:02 AM,11.76,64.546,13.3301,95.9533,13.3650,95.5428
7403,08/26/22 06:00:02 AM,13.53,64.546,13.1317,96.3165,13.1371,96.0113
7404,08/26/22 06:30:02 AM,14.71,64.546,13.3677,97.3816,13.3864,96.9787
7405,08/26/22 07:00:02 AM,12.94,64.546,13.9334,97.5784,13.9789,97.0321
7406,08/26/22 07:30:02 AM,8.82,64.546,14.5473,95.0942,14.5795,94.5830
7407,08/26/22 08:00:02 AM,8.24,64.546,14.8342,94.3435,14.8637,93.8369
7408,08/26/22 08:30:02 AM,6.47,64.546,15.7055,92.1111,15.7430,91.6182
7409,08/26/22 09:00:02 AM,5.88,64.503,17.0889,86.4042,17.1103,85.9373
7410,08/26/22 09:30:02 AM,5.29,64.503,18.3704,80.8377,18.4106,80.4486
7411,08/26/22 10:00:02 AM,4.71,64.459,19.7270,75.3094,19.7672,75.0225
7412,08/26/22 10:30:02 AM,4.71,64.459,20.9897,70.7454,21.0299,70.4616
7413,08/26/22 11:00:02 AM,4.71,64.459,21.7994,67.6646,21.8396,67.5273
7414,08/26/22 11:30:02 AM,4.71,64.418,22.9629,63.6210,22.9924,63.6164
7415,08/26/22 12:00:02 PM,4.71,64.375,23.7485,61.5686,23.7914,61.5656
7416,08/26/22 12:30:02 PM,4.71,64.375,24.2954,60.5570,24.3570,60.4303
7417,08/26/22 01:00:02 PM,4.71,64.332,25.4616,57.8225,25.5233,57.7981
7418,08/26/22 01:30:02 PM,4.71,64.332,26.1399,55.8404,26.1694,55.9426
7419,08/26/22 02:00:02 PM,4.71,64.288,26.4857,55.1553,26.5394,55.2316
7420,08/26/22 02:30:02 PM,4.71,64.288,26.6815,53.8033,26.7056,54.0505
7421,08/26/22 03:00:02 PM,4.71,64.247,26.5635,54.1543,26.5849,54.3465
7422,08/26/22 03:30:02 PM,4.71,64.247,26.4670,53.4676,26.4589,53.6736
7423,08/26/22 04:00:02 PM,4.12,64.204,25.5769,54.8760,25.5769,55.1568
7424,08/26/22 04:30:02 PM,4.12,64.204,24.6171,47.4006,24.6171,47.5547
7425,08/26/22 05:00:02 PM,4.12,64.204,24.3168,48.3665,24.3249,48.5374
7426,08/26/22 05:30:02 PM,4.12,64.204,23.1720,54.8394,23.1640,55.1034
7427,08/26/22 06:00:02 PM,4.12,64.204,21.5474,61.3809,21.5581,61.5595
7428,08/26/22 06:30:02 PM,4.12,64.204,20.7726,62.0508,20.8021,62.1073
7429,08/26/22 07:00:02 PM,4.12,64.204,20.6948,65.7740,20.7002,65.7862
7430,08/26/22 07:30:02 PM,4.12,64.204,20.6037,68.6000,20.6358,68.5374
7431,08/26/22 08:00:02 PM,4.12,64.204,20.3651,67.3365,20.3865,67.3030
7432,08/26/22 08:30:02 PM,4.71,64.204,20.2364,70.8522,20.2551,70.7118
7433,08/26/22 09:00:02 PM,4.71,64.204,19.9763,73.8201,20.0004,73.6568
7434,08/26/22 09:30:02 PM,4.71,64.204,19.6841,75.7412,19.6948,75.5383
7435,08/26/22 10:00:02 PM,4.71,64.204,19.2873,77.2946,19.3007,77.0474
7436,08/26/22 10:30:02 PM,5.29,64.247,18.6197,79.4400,18.6224,79.2981
7437,08/26/22 11:00:02 PM,5.29,64.247,18.0701,81.7639,18.0782,81.5091
7438,08/26/22 11:30:02 PM,5.29,64.247,17.8503,82.6429,17.8744,82.3377
7439,08/27/22 12:00:02 AM,5.29,64.247,17.8691,83.3555,17.8905,83.0060
7440,08/27/22 12:30:02 AM,5.29,64.247,17.9924,82.9816,18.0058,82.6001
7441,08/27/22 01:00:02 AM,5.29,64.288,17.8985,82.9511,17.9280,82.6200
7442,08/27/22 01:30:02 AM,5.88,64.288,17.7404,83.4134,17.7645,83.0381
7443,08/27/22 02:00:02 AM,5.88,64.288,17.4455,84.2023,17.4723,83.8346
7444,08/27/22 02:30:02 AM,5.88,64.288,17.0916,85.3864,17.1264,85.0126
7445,08/27/22 03:00:02 AM,6.47,64.288,16.7404,86.1677,16.7564,85.8625
7446,08/27/22 03:30:02 AM,6.47,64.288,16.0219,87.1458,16.0192,86.9123
7447,08/27/22 04:00:02 AM,7.06,64.288,15.1639,89.0990,15.1586,88.8991
7448,08/27/22 04:30:02 AM,7.06,64.288,14.7806,90.3349,14.7859,90.0008
7449,08/27/22 05:00:02 AM,6.47,64.288,15.0942,89.3050,15.1318,88.8975
7450,08/27/22 05:30:02 AM,7.06,64.288,15.1747,88.4596,15.2042,88.0262
7451,08/27/22 06:00:02 AM,6.47,64.288,14.6492,89.7627,14.6572,89.3706
7452,08/27/22 06:30:02 AM,6.47,64.247,14.4401,88.4642,14.4803,88.0446
7453,08/27/22 07:00:02 AM,6.47,64.247,14.4293,88.0247,14.4401,87.6158
7454,08/27/22 07:30:02 AM,5.88,64.247,14.7618,86.2348,14.7940,85.7832
7455,08/27/22 08:00:02 AM,5.29,64.247,15.0084,84.4923,15.0326,84.1062
7456,08/27/22 08:30:02 AM,5.29,64.204,15.5151,82.5681,15.5393,82.1851
7457,08/27/22 09:00:02 AM,4.71,64.204,16.5849,79.4476,16.6278,79.0570
7458,08/27/22 09:30:02 AM,4.71,64.204,17.8717,73.9620,17.8878,73.7255
7459,08/27/22 10:00:02 AM,4.71,64.161,17.4749,74.6822,17.4937,74.4015
7460,08/27/22 10:30:02 AM,4.71,64.161,18.3114,71.9432,18.3624,71.6991
7461,08/27/22 11:00:02 AM,4.12,64.161,19.4213,65.6550,19.4642,65.5222
7462,08/27/22 11:30:02 AM,4.12,64.117,20.3195,59.0433,20.3436,59.1241
7463,08/27/22 12:00:02 PM,4.12,64.117,20.7136,57.2503,20.7511,57.2442
7464,08/27/22 12:30:02 PM,4.12,64.074,20.8450,58.1369,20.8691,58.1949
7465,08/27/22 01:00:02 PM,4.12,64.074,21.4857,56.0113,21.5125,56.0906
7466,08/27/22 01:30:02 PM,4.12,64.033,21.7538,54.3038,21.7699,54.3755
7467,08/27/22 02:00:02 PM,4.12,64.033,21.9147,52.2499,21.9361,52.3812
7468,08/27/22 02:30:02 PM,4.12,63.990,21.5259,52.0394,21.5554,52.1401
7469,08/27/22 03:00:02 PM,4.12,63.990,21.3463,51.7113,21.3597,51.9188
7470,08/27/22 03:30:02 PM,4.12,63.946,21.0326,51.7845,21.0460,51.9493
7471,08/27/22 04:00:02 PM,4.12,63.946,20.6868,53.2158,20.6948,53.3944
7472,08/27/22 04:30:02 PM,4.12,63.946,19.9093,55.3552,19.9146,55.5688
7473,08/27/22 05:00:02 PM,4.12,63.903,18.8235,56.0845,18.8423,56.2448
7474,08/27/22 05:30:02 PM,4.12,63.903,18.0353,57.8363,18.0487,58.0285
7475,08/27/22 06:00:02 PM,3.53,63.862,16.8422,60.4517,16.8476,60.6455
7476,08/27/22 06:30:02 PM,3.53,63.862,16.2658,63.5065,16.2739,63.6164
7477,08/27/22 07:00:02 PM,4.12,63.862,15.7538,66.7262,15.7672,66.6590
7478,08/27/22 07:30:02 PM,4.12,63.862,14.8663,70.6767,14.8503,70.6554
7479,08/27/22 08:00:02 PM,4.12,63.862,14.7537,70.9880,14.7859,70.8400
7480,08/27/22 08:30:02 PM,4.12,63.819,14.5848,72.3674,14.5956,72.2698
7481,08/27/22 09:00:02 PM,4.12,63.819,14.7511,71.5816,14.7698,71.3588
7482,08/27/22 09:30:02 PM,4.12,63.819,14.7645,71.7647,14.7940,71.6152
7483,08/27/22 10:00:02 PM,4.12,63.819,14.2685,73.7789,14.2926,73.6614
7484,08/27/22 10:30:02 PM,4.12,63.775,13.7805,75.9091,13.7913,75.7549
7485,08/27/22 11:00:02 PM,4.12,63.775,13.8127,76.4309,13.8315,76.1791
7486,08/27/22 11:30:02 PM,4.12,63.775,13.6814,76.6918,13.7055,76.4477
7487,08/28/22 12:00:02 AM,4.71,63.775,13.3167,77.4395,13.3167,77.2625
7488,08/28/22 12:30:02 AM,4.71,63.732,12.9092,79.2920,12.9039,79.0616
7489,08/28/22 01:00:02 AM,4.71,63.732,12.3998,81.0712,12.3945,80.8637
7490,08/28/22 01:30:02 AM,4.71,63.689,12.2685,81.8906,12.2765,81.6342
7491,08/28/22 02:00:02 AM,5.29,63.689,11.9253,83.2364,11.9226,83.0152
7492,08/28/22 02:30:02 AM,5.29,63.648,11.8020,83.9445,11.8315,83.6576
7493,08/28/22 03:00:02 AM,5.29,63.648,11.9039,83.7217,11.9199,83.3616
7494,08/28/22 03:30:02 AM,4.71,63.604,12.0540,82.6719,12.0808,82.3087
7495,08/28/22 04:00:02 AM,5.29,63.604,11.7510,83.7339,11.7698,83.4287
7496,08/28/22 04:30:02 AM,5.88,63.561,11.1988,86.0273,11.2202,85.6901
7497,08/28/22 05:00:02 AM,7.06,63.561,10.2390,89.8268,10.2416,89.6040
7498,08/28/22 05:30:02 AM,7.65,63.518,10.1183,90.8904,10.1237,90.4097
7499,08/28/22 06:00:02 AM,7.65,63.475,10.1103,91.7159,10.1505,91.2062
7500,08/28/22 06:30:02 AM,7.06,63.433,10.6974,91.8196,10.7376,91.3298
7501,08/28/22 07:00:02 AM,5.88,63.433,11.7323,88.7266,11.7618,88.2399
7502,08/28/22 07:30:02 AM,5.29,63.390,12.9736,83.0701,13.0057,82.6520
7503,08/28/22 08:00:02 AM,4.71,63.347,13.9682,77.9278,14.0138,77.6028
7504,08/28/22 08:30:02 AM,4.12,63.347,15.1827,72.7504,15.2176,72.5551
7505,08/28/22 09:00:02 AM,4.12,63.304,16.5554,67.6814,16.5795,67.6295
7506,08/28/22 09:30:02 AM,4.12,63.262,17.6358,61.8357,17.6733,61.8555
7507,08/28/22 10:00:02 AM,4.12,63.219,18.7886,56.3088,18.8181,56.2142
7508,08/28/22 10:30:02 AM,4.12,63.176,19.6224,52.8862,19.6841,52.8389
7509,08/28/22 11:00:02 AM,4.12,63.133,20.6466,50.3380,20.6895,50.4143
7510,08/28/22 11:30:02 AM,4.12,63.090,21.5661,48.4260,21.6037,48.5985
7511,08/28/22 12:00:02 PM,4.12,63.048,22.4214,46.5644,22.4509,46.6926
7512,08/28/22 12:30:02 PM,4.12,63.005,23.0782,44.6571,23.1184,44.7807
7513,08/28/22 01:00:02 PM,4.12,62.962,23.5688,44.1245,23.5796,44.3503
7514,08/28/22 01:30:02 PM,4.12,62.919,24.2900,42.9709,24.3061,43.1296
7515,08/28/22 02:00:02 PM,4.12,62.919,24.5581,43.5584,24.5849,43.8209
7516,08/28/22 02:30:02 PM,4.12,62.875,24.6466,43.5462,24.6948,43.7568
7517,08/28/22 03:00:02 PM,4.12,62.834,24.3839,44.4495,24.3946,44.7135
7518,08/28/22 03:30:02 PM,4.12,62.834,24.0139,46.1997,24.0219,46.4729
7519,08/28/22 04:00:02 PM,4.12,62.791,23.5367,48.5069,23.5554,48.8167
7520,08/28/22 04:30:02 PM,4.12,62.748,23.0058,49.4255,22.9951,49.7261
7521,08/28/22 05:00:02 PM,4.12,62.748,22.3329,51.2428,22.3383,51.5846
7522,08/28/22 05:30:02 PM,3.53,62.748,21.5313,52.7138,21.5447,52.9976
7523,08/28/22 06:00:02 PM,4.12,62.704,20.3436,56.0204,20.3356,56.2280
7524,08/28/22 06:30:02 PM,4.12,62.704,19.7082,57.9492,19.7216,58.0835
7525,08/28/22 07:00:02 PM,3.53,62.704,19.5098,59.1135,19.5259,59.3286
7526,08/28/22 07:30:02 PM,3.53,62.704,19.1345,60.5142,19.1345,60.6760
7527,08/28/22 08:00:02 PM,3.53,62.704,18.5768,61.2818,18.5929,61.3809
7528,08/28/22 08:30:02 PM,4.12,62.704,17.9120,63.1693,17.9093,63.2959
7529,08/28/22 09:00:02 PM,3.53,62.704,17.3489,64.8432,17.3489,64.9317
7530,08/28/22 09:30:02 PM,3.53,62.704,17.3677,63.8849,17.4026,63.8346
7531,08/28/22 10:00:02 PM,4.12,62.704,17.0996,64.4312,17.1130,64.4755
7532,08/28/22 10:30:02 PM,4.12,62.704,16.7296,67.4327,16.7457,67.3320
7533,08/28/22 11:00:02 PM,3.53,62.704,16.4320,68.9815,16.4696,68.8579
7534,08/28/22 11:30:02 PM,4.12,62.704,16.3168,70.2098,16.3328,70.2098
7535,08/29/22 12:00:02 AM,4.12,62.748,15.9495,70.4860,15.9763,70.4982
7536,08/29/22 12:30:02 AM,4.12,62.748,15.5768,72.3751,15.5956,72.3140
7537,08/29/22 01:00:02 AM,4.12,62.748,15.2739,74.9081,15.2739,74.8409
7538,08/29/22 01:30:02 AM,4.12,62.748,14.9468,76.7239,14.9736,76.5743
7539,08/29/22 02:00:02 AM,4.71,62.748,15.1505,76.3134,15.1747,76.1379
7540,08/29/22 02:30:02 AM,4.12,62.748,14.9092,77.0428,14.9334,76.8688
7541,08/29/22 03:00:02 AM,4.71,62.748,14.4159,78.3032,14.3891,78.3749
7542,08/29/22 03:30:02 AM,4.71,62.748,14.4159,79.6765,14.4374,79.4934
7543,08/29/22 04:00:02 AM,4.71,62.748,14.2390,80.3113,14.2417,80.1465
7544,08/29/22 04:30:02 AM,4.71,62.704,14.0433,81.0742,14.0621,80.8560
7545,08/29/22 05:00:02 AM,5.29,62.704,13.8234,82.0645,13.8503,81.8509
7546,08/29/22 05:30:02 AM,5.29,62.704,13.4186,83.6545,13.4213,83.4684
7547,08/29/22 06:00:02 AM,5.88,62.704,12.9977,85.5543,13.0138,85.3620
7548,08/29/22 06:30:02 AM,5.29,62.704,13.2095,85.8915,13.2497,85.5589
7549,08/29/22 07:00:02 AM,5.29,62.661,14.0915,84.1672,14.1452,83.7415
7550,08/29/22 07:30:02 AM,4.71,62.661,14.8208,81.7548,14.8583,81.3596
7551,08/29/22 08:00:02 AM,4.71,62.661,15.5822,78.8220,15.6224,78.4741
7552,08/29/22 08:30:02 AM,4.71,62.661,16.6867,75.2590,16.7296,75.0011
7553,08/29/22 09:00:02 AM,4.12,62.620,18.1130,70.9712,18.1613,70.7332
7554,08/29/22 09:30:02 AM,4.12,62.620,19.3114,67.0878,19.3516,66.9764
7555,08/29/22 10:00:02 AM,4.12,62.620,20.6466,62.9313,20.7082,62.8565
7556,08/29/22 10:30:02 AM,4.71,62.577,22.0326,58.8067,22.0916,58.7335
7557,08/29/22 11:00:02 AM,4.71,62.577,23.3061,55.5917,23.3544,55.6085
7558,08/29/22 11:30:02 AM,4.71,62.533,24.0729,53.8903,24.1211,53.9239
7559,08/29/22 12:00:02 PM,4.12,62.533,25.2713,51.0582,25.3329,51.1818
7560,08/29/22 12:30:02 PM,4.71,62.533,26.4482,47.8981,26.4804,48.1209
7561,08/29/22 01:00:02 PM,4.71,62.490,27.6010,45.1835,27.6037,45.4078
7562,08/29/22 01:30:02 PM,4.71,62.490,28.0434,43.6149,28.0943,43.7949
7563,08/29/22 02:00:02 PM,4.71,62.490,28.7029,43.1327,28.7512,43.3906
7564,08/29/22 02:30:02 PM,4.71,62.447,28.2954,45.4124,28.3195,45.6519
7565,08/29/22 03:00:02 PM,4.71,62.447,28.5662,45.5161,28.6037,45.7618
7566,08/29/22 03:30:02 PM,4.12,62.447,28.0970,46.4210,28.1185,46.6392
7567,08/29/22 04:00:02 PM,4.71,62.447,28.0193,47.3320,28.0702,47.5029
7568,08/29/22 04:30:02 PM,4.12,62.447,28.6439,44.9241,28.6895,45.1133
7569,08/29/22 05:00:02 PM,4.12,62.447,27.8504,48.4047,27.8450,48.8426
7570,08/29/22 05:30:02 PM,4.12,62.447,25.8316,56.5637,25.8530,56.8276
7571,08/29/22 06:00:02 PM,4.12,62.447,24.7377,57.6593,24.7592,57.7691
7572,08/29/22 06:30:02 PM,4.12,62.490,23.9040,59.7345,23.9442,59.8962
7573,08/29/22 07:00:02 PM,4.12,62.490,23.1318,60.3342,23.1586,60.4700
7574,08/29/22 07:30:02 PM,4.12,62.490,22.3007,61.5991,22.3329,61.6495
7575,08/29/22 08:00:02 PM,4.12,62.533,21.9147,60.7477,21.9200,60.7996
7576,08/29/22 08:30:02 PM,4.12,62.533,22.0005,58.5626,22.0139,58.6114
7577,08/29/22 09:00:02 PM,4.12,62.577,22.1935,57.2000,22.2283,57.2564
7578,08/29/22 09:30:02 PM,4.12,62.577,21.9388,58.3169,21.9710,58.4115
7579,08/29/22 10:00:02 PM,4.12,62.620,21.7324,58.4009,21.7726,58.4604
7580,08/29/22 10:30:02 PM,4.12,62.661,21.2498,62.3529,21.2525,62.4918
7581,08/29/22 11:00:02 PM,4.12,62.704,20.5474,64.9256,20.5688,64.9668
7582,08/29/22 11:30:02 PM,4.12,62.704,20.5152,66.2043,20.5500,66.2028
7583,08/30/22 12:00:02 AM,4.12,62.748,20.5903,64.7776,20.6037,64.7990
7584,08/30/22 12:30:02 AM,4.12,62.791,20.7163,65.4627,20.7189,65.4765
7585,08/30/22 01:00:02 AM,4.12,62.791,20.0943,67.6783,20.0541,67.8782
7586,08/30/22 01:30:02 AM,4.12,62.834,19.2524,71.5984,19.2766,71.5450
7587,08/30/22 02:00:02 AM,4.12,62.834,19.0594,72.3659,19.0675,72.2713
7588,08/30/22 02:30:02 AM,4.12,62.875,19.0514,72.4315,19.0514,72.3293
7589,08/30/22 03:00:02 AM,4.71,62.919,19.0138,73.2555,19.0326,73.1441
7590,08/30/22 03:30:02 AM,4.71,62.919,18.9307,72.9549,18.9334,72.8634
7591,08/30/22 04:00:02 AM,4.71,62.919,18.1077,76.6964,18.1452,76.4797
7592,08/30/22 04:30:02 AM,4.71,62.962,18.4723,75.3552,18.4964,75.1904
7593,08/30/22 05:00:02 AM,4.71,62.962,17.9709,77.3007,17.9924,77.2152
7594,08/30/22 05:30:02 AM,5.29,63.005,17.6680,78.5153,17.6653,78.4466
7595,08/30/22 06:00:02 AM,5.29,63.005,17.5420,79.6094,17.5500,79.4476
7596,08/30/22 06:30:02 AM,5.29,63.005,17.0326,82.8428,17.0674,82.6749
7597,08/30/22 07:00:02 AM,5.29,63.005,17.6412,82.6963,17.6841,82.3255
7598,08/30/22 07:30:02 AM,4.71,63.048,18.4106,80.3357,18.4642,80.0229
7599,08/30/22 08:00:02 AM,4.71,63.048,18.9522,77.3434,19.0085,76.9894
7600,08/30/22 08:30:02 AM,4.12,63.048,20.5769,67.5395,20.6385,67.3823
7601,08/30/22 09:00:02 AM,4.12,63.048,22.3517,57.9873,22.4053,58.0453
7602,08/30/22 09:30:02 AM,4.12,63.090,23.2847,57.5265,23.3275,57.5753
7603,08/30/22 10:00:02 AM,4.12,63.090,24.3812,56.6583,24.4214,56.6888
7604,08/30/22 10:30:02 AM,4.12,63.090,25.1024,52.2469,25.1613,52.3537
7605,08/30/22 11:00:02 AM,4.71,63.090,27.4482,45.7374,27.5179,45.8473
7606,08/30/22 11:30:02 AM,4.71,63.090,28.8343,42.4002,28.8960,42.6215
7607,08/30/22 12:00:02 PM,4.71,63.090,30.3008,36.9970,30.3598,37.2244
7608,08/30/22 12:30:02 PM,4.71,63.090,31.3517,36.0555,31.4134,36.3134
7609,08/30/22 01:00:02 PM,4.71,63.090,32.7110,33.5866,32.7727,33.8415
7610,08/30/22 01:30:02 PM,4.71,63.090,33.3813,32.5078,33.4376,32.7703
7611,08/30/22 02:00:02 PM,4.71,63.133,33.6011,32.9549,33.6333,33.2174
7612,08/30/22 02:30:02 PM,4.71,63.133,33.4563,33.4066,33.5046,33.6934
7613,08/30/22 03:00:02 PM,4.71,63.133,33.2097,32.9229,33.2311,33.1212
7614,08/30/22 03:30:02 PM,4.12,63.133,32.3196,35.7275,32.3357,36.0143
7615,08/30/22 04:00:02 PM,4.12,63.133,31.7807,35.1873,31.8290,35.3750
7616,08/30/22 04:30:02 PM,4.12,63.176,30.7539,37.8225,30.7271,38.1415
7617,08/30/22 05:00:02 PM,4.12,63.176,29.7432,39.2050,29.7673,39.4949
7618,08/30/22 05:30:02 PM,4.12,63.219,28.8075,40.0366,28.8370,40.2930
7619,08/30/22 06:00:02 PM,4.12,63.219,27.7807,42.8656,27.7994,43.1479
7620,08/30/22 06:30:02 PM,4.12,63.262,27.3115,47.8340,27.3598,48.0507
7621,08/30/22 07:00:02 PM,4.12,63.304,26.5581,51.9310,26.5823,52.1996
7622,08/30/22 07:30:02 PM,4.12,63.347,25.0380,57.5143,25.0407,57.8195
7623,08/30/22 08:00:02 PM,4.12,63.390,23.4536,63.4241,23.4401,63.6332
7624,08/30/22 08:30:02 PM,4.12,63.433,21.7190,69.4179,21.6895,69.6696
7625,08/30/22 09:00:02 PM,4.12,63.475,20.5206,72.7504,20.5313,72.8420
7626,08/30/22 09:30:02 PM,4.12,63.475,19.8986,72.6238,19.9173,72.5673
7627,08/30/22 10:00:02 PM,4.12,63.518,20.0755,70.5730,20.0970,70.4891
7628,08/30/22 10:30:02 PM,4.12,63.561,19.9978,71.2856,20.0165,71.1864
7629,08/30/22 11:00:02 PM,4.12,63.604,19.5554,72.5063,19.5795,72.4224
7630,08/30/22 11:30:02 PM,4.12,63.648,19.4991,71.0704,19.5205,70.9697
7631,08/31/22 12:00:02 AM,4.12,63.689,19.6171,71.0826,19.6439,70.9957
7632,08/31/22 12:30:02 AM,4.12,63.732,19.4642,73.0312,19.4803,72.9259
7633,08/31/22 01:00:02 AM,4.12,63.775,19.2149,73.6873,19.2283,73.6156
7634,08/31/22 01:30:02 AM,4.71,63.819,18.9602,75.4589,18.9629,75.3582
7635,08/31/22 02:00:02 AM,4.71,63.862,18.7511,76.1364,18.7082,76.2341
7636,08/31/22 02:30:02 AM,4.71,63.862,18.3918,77.8210,18.3972,77.7920
7637,08/31/22 03:00:02 AM,4.71,63.903,18.6546,77.3663,18.6385,77.3068
7638,08/31/22 03:30:02 AM,5.29,63.903,17.8610,80.1740,17.8798,80.0351
7639,08/31/22 04:00:02 AM,5.88,63.946,17.3436,82.4903,17.3141,82.5147
7640,08/31/22 04:30:02 AM,5.88,63.946,16.9736,84.6647,16.9870,84.4770
7641,08/31/22 05:00:02 AM,6.47,63.990,16.7404,85.7572,16.7430,85.5070
7642,08/31/22 05:30:02 AM,8.24,63.990,16.1505,88.7282,16.1559,88.4703
7643,08/31/22 06:00:02 AM,7.65,63.990,16.0326,90.4234,16.0513,90.2083
7644,08/31/22 06:30:02 AM,7.06,64.033,16.3543,88.8121,16.3436,88.5176
7645,08/31/22 07:00:02 AM,7.06,64.033,16.8422,88.2658,16.8717,87.8264
7646,08/31/22 07:30:02 AM,5.88,64.033,17.8235,84.6525,17.8664,84.2695
7647,08/31/22 08:00:02 AM,5.29,64.033,19.2417,77.8866,19.3087,77.5357
7648,08/31/22 08:30:02 AM,4.71,64.033,20.4428,73.6629,20.4777,73.4142
7649,08/31/22 09:00:02 AM,4.71,64.033,21.2605,71.2642,21.2900,71.1269
7650,08/31/22 09:30:02 AM,4.71,64.033,22.6948,65.9770,22.7297,65.9403
7651,08/31/22 10:00:02 AM,4.71,64.033,24.0434,60.0916,24.0782,60.1755
7652,08/31/22 10:30:02 AM,4.71,64.033,25.3436,54.1772,25.4241,54.2031
7653,08/31/22 11:00:02 AM,4.71,64.033,26.4911,48.8975,26.5501,49.0486
7654,08/31/22 11:30:02 AM,4.12,64.033,27.5099,42.1408,27.5635,42.3209
7655,08/31/22 12:00:02 PM,4.12,64.033,28.8316,37.1237,28.8799,37.4228
7656,08/31/22 12:30:02 PM,4.71,64.033,29.9576,34.0429,29.9978,34.3450
7657,08/31/22 01:00:02 PM,4.12,64.033,30.8129,28.8304,30.8718,29.0379
7658,08/31/22 01:30:02 PM,4.12,63.990,31.4965,26.0655,31.5206,26.4805
7659,08/31/22 02:00:02 PM,4.12,63.990,31.2123,26.6621,31.2525,26.9032
7660,08/31/22 02:30:02 PM,4.12,63.990,30.6359,28.5344,30.6708,28.8502
7661,08/31/22 03:00:02 PM,4.12,63.990,30.2928,32.0119,30.2928,32.4117
7662,08/31/22 03:30:02 PM,4.12,63.990,30.1962,28.0629,30.2311,28.2963
7663,08/31/22 04:00:02 PM,4.12,63.990,29.5528,30.7027,29.5662,30.9102
7664,08/31/22 04:30:02 PM,3.53,64.033,28.3061,36.9757,28.2927,37.1939
7665,08/31/22 05:00:02 PM,3.53,64.033,27.6198,37.3159,27.6439,37.6104
7666,08/31/22 05:30:02 PM,3.53,64.033,26.5421,41.6693,26.5501,41.9501
7667,08/31/22 06:00:02 PM,3.53,64.033,25.4777,45.3559,25.4911,45.7176
7668,08/31/22 06:30:02 PM,3.53,64.033,25.0139,45.6947,25.0434,45.9037
7669,08/31/22 07:00:02 PM,3.53,64.074,23.8798,48.1468,23.8718,48.5298
7670,08/31/22 07:30:02 PM,3.53,64.117,22.9415,50.1198,22.9549,50.3975
7671,08/31/22 08:00:02 PM,3.53,64.117,21.6198,55.7229,21.6251,56.0540
7672,08/31/22 08:30:02 PM,3.53,64.161,20.1935,59.3591,20.2283,59.5438
7673,08/31/22 09:00:02 PM,3.53,64.161,19.4964,62.3011,19.5366,62.4460
7674,08/31/22 09:30:02 PM,3.53,64.204,18.9200,63.4531,18.9656,63.4958
7675,08/31/22 10:00:02 PM,3.53,64.204,18.1666,65.7618,18.1908,65.8732
7676,08/31/22 10:30:02 PM,3.53,64.247,17.9307,66.8681,17.9629,66.8467
7677,08/31/22 11:00:02 PM,3.53,64.288,17.8878,63.7980,17.9146,63.7720
7678,08/31/22 11:30:02 PM,3.53,64.288,17.4428,66.6041,17.4642,66.6804
7679,09/01/22 12:00:02 AM,3.53,64.288,17.1452,65.7389,17.1827,65.6306
7680,09/01/22 12:30:02 AM,3.53,64.332,17.0621,64.0940,17.0862,64.0665
7681,09/01/22 01:00:02 AM,3.53,64.375,17.1318,60.7126,17.1532,60.6790
7682,09/01/22 01:30:02 AM,3.53,64.375,17.1345,59.3439,17.1559,59.3988
7683,09/01/22 02:00:02 AM,3.53,64.375,16.8503,56.4431,16.8744,56.3943
7684,09/01/22 02:30:02 AM,3.53,64.375,16.9951,56.7941,17.0031,56.8872
7685,09/01/22 03:00:02 AM,3.53,64.418,16.4401,62.1759,16.4133,62.4445
7686,09/01/22 03:30:02 AM,3.53,64.418,15.9012,67.6844,15.8369,68.0369
7687,09/01/22 04:00:02 AM,3.53,64.418,15.3516,70.7103,15.3757,70.7088
7688,09/01/22 04:30:02 AM,4.12,64.418,14.4267,75.3506,14.4347,75.3429
7689,09/01/22 05:00:02 AM,4.12,64.418,14.3328,76.8246,14.3382,76.6934
7690,09/01/22 05:30:02 AM,4.12,64.418,14.1854,77.1557,14.2015,77.0489
7691,09/01/22 06:00:02 AM,4.71,64.418,13.8315,79.1104,13.8610,78.8861
7692,09/01/22 06:30:02 AM,4.12,64.418,14.0031,79.8215,14.0192,79.5712
