"Plot Title: SLICE-2"
"#","Date Time, GMT-08:00","Water Content, m³/m³ (LGR S/N: 9956743, SEN S/N: 9992071, LBL: C 50cm)","Rain, in (LGR S/N: 9956743, SEN S/N: 10093633, LBL: rain>)","Temp, °F (LGR S/N: 9956743, SEN S/N: 10400451, LBL: AIR 2m)","RH, % (LGR S/N: 9956743, SEN S/N: 10400451, LBL: RH 2m)","Temp, °F (LGR S/N: 9956743, SEN S/N: 10407856, LBL: SOIL 50cm)","Temp, °F (LGR S/N: 9956743, SEN S/N: 10407859, LBL: SOIL 10cm)","Temp, °F (LGR S/N: 9956743, SEN S/N: 10407860, LBL: AIR 3m)","Temp, °F (LGR S/N: 9956743, SEN S/N: 10462346, LBL: air-1M)","Water Content, m³/m³ (LGR S/N: 9956743, SEN S/N: 10584345, LBL: B-10)","Water Content, m³/m³ (LGR S/N: 9956743, SEN S/N: 10584346, LBL: B-50)","Water Content, m³/m³ (LGR S/N: 9956743, SEN S/N: 10584347, LBL: A-10)","Water Content, m³/m³ (LGR S/N: 9956743, SEN S/N: 10584348, LBL: A-50)","Water Content, m³/m³ (LGR S/N: 9956743, SEN S/N: 10584349, LBL: C-10)"
13082,09/01/22 01:30:00 AM,0.1703,0.000,59.702,70.600,60.433,66.600,60.647,-888.880,0.1895,0.2282,0.1608,0.2528,0.2351
13083,09/01/22 02:00:00 AM,0.1703,0.000,59.014,69.500,60.433,66.515,59.788,-888.880,0.1891,0.2286,0.1608,0.2516,0.2347
13084,09/01/22 02:30:00 AM,0.1703,0.000,58.928,69.400,60.433,66.429,59.788,-888.880,0.1895,0.2286,0.1608,0.2524,0.2347
13085,09/01/22 03:00:00 AM,0.1703,0.000,57.722,73.000,60.433,66.344,58.755,-888.880,0.1891,0.2282,0.1615,0.2516,0.2351
13086,09/01/22 03:30:00 AM,0.1703,0.000,57.031,76.800,60.433,66.258,57.722,-888.880,0.1891,0.2286,0.1615,0.2524,0.2347
13087,09/01/22 04:00:00 AM,0.1703,0.000,56.208,78.500,60.433,66.173,56.901,-888.880,0.1891,0.2282,0.1608,0.2520,0.2347
13088,09/01/22 04:30:00 AM,0.1703,0.000,54.865,81.900,60.433,66.087,55.386,-888.880,0.1891,0.2286,0.1608,0.2520,0.2351
13089,09/01/22 05:00:00 AM,0.1703,0.000,54.473,83.500,60.433,66.000,55.256,-888.880,0.1895,0.2286,0.1604,0.2516,0.2347
13090,09/01/22 05:30:00 AM,0.1703,0.000,53.994,84.700,60.433,65.916,54.691,-888.880,0.1891,0.2282,0.1608,0.2524,0.2347
13091,09/01/22 06:00:00 AM,0.1703,0.000,54.082,85.600,60.433,65.829,54.734,-888.880,0.1895,0.2286,0.1608,0.2516,0.2351
13092,09/01/22 06:30:00 AM,0.1709,0.000,55.429,86.000,60.517,65.788,57.549,-888.880,0.1891,0.2286,0.1608,0.2524,0.2347
13093,09/01/22 07:00:00 AM,0.1709,0.000,58.411,83.900,60.517,65.745,60.775,-888.880,0.1895,0.2286,0.1604,0.2516,0.2347
13094,09/01/22 07:30:00 AM,0.1709,0.000,61.677,78.200,60.517,65.658,63.262,-888.880,0.1891,0.2286,0.1608,0.2524,0.2347
13095,09/01/22 08:00:00 AM,0.1709,0.000,65.829,72.400,60.517,65.615,68.527,-888.880,0.1885,0.2286,0.1608,0.2524,0.2351
13096,09/01/22 08:30:00 AM,0.1709,0.000,70.803,64.900,60.561,65.574,71.060,-888.880,0.1895,0.2286,0.1608,0.2516,0.2351
13097,09/01/22 09:00:00 AM,0.1709,0.000,73.170,61.900,60.561,65.574,71.661,-888.880,0.1895,0.2286,0.1608,0.2520,0.2351
13098,09/01/22 09:30:00 AM,0.1709,0.000,75.117,59.300,60.561,65.574,73.774,-888.880,0.1891,0.2291,0.1604,0.2524,0.2347
13099,09/01/22 10:00:00 AM,0.1709,0.000,74.597,57.900,60.561,65.615,73.645,-888.880,0.1885,0.2291,0.1600,0.2520,0.2351
13100,09/01/22 10:30:00 AM,0.1709,0.000,77.945,56.000,60.604,65.658,76.464,-888.880,0.1891,0.2286,0.1608,0.2516,0.2351
13101,09/01/22 11:00:00 AM,0.1709,0.000,81.421,53.000,60.604,65.701,80.051,-888.880,0.1885,0.2286,0.1608,0.2524,0.2347
13102,09/01/22 11:30:00 AM,0.1709,0.000,83.914,50.900,60.561,65.788,82.175,-888.880,0.1891,0.2286,0.1608,0.2532,0.2347
13103,09/01/22 12:00:00 PM,0.1709,0.000,85.352,47.800,60.604,65.872,83.736,-888.880,0.1885,0.2282,0.1604,0.2516,0.2351
13104,09/01/22 12:30:00 PM,0.1709,0.000,87.757,45.000,60.604,66.000,85.307,-888.880,0.1891,0.2286,0.1604,0.2516,0.2347
13105,09/01/22 01:00:00 PM,0.1709,0.000,88.396,44.200,60.604,66.087,85.802,-888.880,0.1881,0.2286,0.1604,0.2516,0.2347
13106,09/01/22 01:30:00 PM,0.1709,0.000,88.579,44.100,60.604,66.214,87.847,-888.880,0.1885,0.2291,0.1604,0.2528,0.2351
13107,09/01/22 02:00:00 PM,0.1709,0.000,90.518,42.700,60.604,66.344,88.993,-888.880,0.1881,0.2282,0.1604,0.2524,0.2347
13108,09/01/22 02:30:00 PM,0.1709,0.000,89.407,43.000,60.604,66.429,88.259,-888.880,0.1885,0.2286,0.1600,0.2516,0.2351
13109,09/01/22 03:00:00 PM,0.1709,0.000,86.164,44.000,60.604,66.558,86.664,-888.880,0.1885,0.2291,0.1608,0.2524,0.2347
13110,09/01/22 03:30:00 PM,0.1703,0.000,85.939,45.500,60.561,66.600,86.981,-888.880,0.1885,0.2286,0.1608,0.2520,0.2351
13111,09/01/22 04:00:00 PM,0.1703,0.000,85.487,39.800,60.561,66.729,86.844,-888.880,0.1885,0.2282,0.1608,0.2528,0.2347
13112,09/01/22 04:30:00 PM,0.1703,0.000,84.990,37.300,60.561,66.814,86.211,-888.880,0.1885,0.2277,0.1608,0.2520,0.2347
13113,09/01/22 05:00:00 PM,0.1703,0.000,82.396,41.700,60.561,66.857,83.914,-888.880,0.1885,0.2286,0.1608,0.2528,0.2351
13114,09/01/22 05:30:00 PM,0.1703,0.000,79.920,45.400,60.561,66.943,81.509,-888.880,0.1881,0.2282,0.1608,0.2516,0.2351
13115,09/01/22 06:00:00 PM,0.1703,0.000,76.986,50.100,60.561,66.943,78.471,-888.880,0.1885,0.2282,0.1604,0.2516,0.2347
13116,09/01/22 06:30:00 PM,0.1703,0.000,74.943,49.700,60.561,66.985,76.986,-888.880,0.1885,0.2286,0.1604,0.2520,0.2347
13117,09/01/22 07:00:00 PM,0.1699,0.000,73.170,51.800,60.561,66.985,75.508,-888.880,0.1885,0.2286,0.1615,0.2520,0.2347
13118,09/01/22 07:30:00 PM,0.1699,0.000,72.997,52.700,60.517,66.985,75.247,-888.880,0.1891,0.2282,0.1615,0.2520,0.2351
13119,09/01/22 08:00:00 PM,0.1699,0.000,72.307,52.500,60.517,66.943,74.424,-888.880,0.1885,0.2282,0.1608,0.2520,0.2347
13120,09/01/22 08:30:00 PM,0.1699,0.000,71.274,53.300,60.517,66.943,73.472,-888.880,0.1891,0.2282,0.1608,0.2516,0.2347
13121,09/01/22 09:00:00 PM,0.1699,0.000,71.017,55.000,60.517,66.943,72.869,-888.880,0.1891,0.2286,0.1615,0.2520,0.2347
13122,09/01/22 09:30:00 PM,0.1699,0.000,70.072,54.900,60.517,66.900,71.964,-888.880,0.1891,0.2282,0.1615,0.2520,0.2347
13123,09/01/22 10:00:00 PM,0.1699,0.000,68.356,57.400,60.517,66.857,69.386,-888.880,0.1891,0.2282,0.1604,0.2516,0.2347
13124,09/01/22 10:30:00 PM,0.1699,0.000,67.329,59.900,60.517,66.814,68.099,-888.880,0.1891,0.2282,0.1604,0.2512,0.2351
13125,09/01/22 11:00:00 PM,0.1699,0.000,65.745,65.900,60.474,66.772,66.429,-888.880,0.1885,0.2277,0.1608,0.2524,0.2347
13126,09/01/22 11:30:00 PM,0.1699,0.000,64.931,67.500,60.474,66.729,65.487,-888.880,0.1891,0.2277,0.1608,0.2520,0.2347
13127,09/02/22 12:00:00 AM,0.1699,0.000,64.418,67.600,60.474,66.686,65.359,-888.880,0.1891,0.2277,0.1604,0.2512,0.2347
13128,09/02/22 12:30:00 AM,0.1699,0.000,63.604,70.200,60.517,66.643,64.247,-888.880,0.1885,0.2282,0.1608,0.2524,0.2347
13129,09/02/22 01:00:00 AM,0.1699,0.000,62.661,71.700,60.517,66.600,63.475,-888.880,0.1885,0.2286,0.1608,0.2516,0.2347
13130,09/02/22 01:30:00 AM,0.1699,0.000,62.319,72.500,60.517,66.558,62.919,-888.880,0.1885,0.2277,0.1608,0.2512,0.2347
13131,09/02/22 02:00:00 AM,0.1699,0.000,61.205,74.500,60.517,66.472,61.934,-888.880,0.1881,0.2277,0.1608,0.2516,0.2347
13132,09/02/22 02:30:00 AM,0.1699,0.000,60.647,76.700,60.517,66.429,61.248,-888.880,0.1891,0.2282,0.1608,0.2516,0.2347
13133,09/02/22 03:00:00 AM,0.1699,0.000,59.185,80.000,60.517,66.344,59.702,-888.880,0.1885,0.2282,0.1608,0.2516,0.2344
13134,09/02/22 03:30:00 AM,0.1699,0.000,58.455,82.200,60.517,66.301,58.971,-888.880,0.1885,0.2277,0.1608,0.2524,0.2351
13135,09/02/22 04:00:00 AM,0.1699,0.000,57.463,84.000,60.517,66.214,58.195,-888.880,0.1891,0.2282,0.1608,0.2516,0.2347
13136,09/02/22 04:30:00 AM,0.1699,0.000,57.592,85.700,60.517,66.130,57.936,-888.880,0.1885,0.2277,0.1604,0.2528,0.2347
13137,09/02/22 05:00:00 AM,0.1699,0.000,57.247,86.200,60.517,66.087,57.893,-888.880,0.1885,0.2282,0.1600,0.2520,0.2347
13138,09/02/22 05:30:00 AM,0.1699,0.000,56.901,87.200,60.517,66.000,57.463,-888.880,0.1885,0.2277,0.1604,0.2524,0.2347
13139,09/02/22 06:00:00 AM,0.1699,0.000,56.728,88.100,60.517,65.959,57.290,-888.880,0.1885,0.2286,0.1600,0.2520,0.2344
13140,09/02/22 06:30:00 AM,0.1699,0.000,58.023,88.500,60.561,65.916,59.272,-888.880,0.1885,0.2282,0.1596,0.2520,0.2347
13141,09/02/22 07:00:00 AM,0.1703,0.000,60.733,87.100,60.604,65.872,63.048,-888.880,0.1885,0.2286,0.1600,0.2512,0.2347
13142,09/02/22 07:30:00 AM,0.1699,0.000,65.959,77.600,60.604,65.829,68.013,-888.880,0.1881,0.2282,0.1604,0.2524,0.2347
13143,09/02/22 08:00:00 AM,0.1699,0.000,68.484,72.800,60.604,65.788,70.459,-888.880,0.1885,0.2277,0.1604,0.2520,0.2344
13144,09/02/22 08:30:00 AM,0.1703,0.000,70.543,67.700,60.604,65.788,70.846,-888.880,0.1885,0.2277,0.1600,0.2520,0.2347
13145,09/02/22 09:00:00 AM,0.1703,0.000,74.467,62.400,60.604,65.788,74.295,-888.880,0.1885,0.2277,0.1604,0.2520,0.2347
13146,09/02/22 09:30:00 AM,0.1703,0.000,76.332,59.600,60.604,65.788,75.767,-888.880,0.1881,0.2282,0.1608,0.2524,0.2347
13147,09/02/22 10:00:00 AM,0.1703,0.000,78.645,55.500,60.604,65.829,77.378,-888.880,0.1881,0.2282,0.1600,0.2532,0.2347
13148,09/02/22 10:30:00 AM,0.1703,0.000,81.333,51.500,60.604,65.872,78.996,-888.880,0.1885,0.2282,0.1604,0.2520,0.2347
13149,09/02/22 11:00:00 AM,0.1703,0.000,83.736,49.800,60.604,65.916,82.575,-888.880,0.1881,0.2282,0.1604,0.2520,0.2347
13150,09/02/22 11:30:00 AM,0.1703,0.000,86.754,48.700,60.604,66.043,85.172,-888.880,0.1885,0.2286,0.1604,0.2524,0.2347
13151,09/02/22 12:00:00 PM,0.1703,0.000,87.118,46.200,60.647,66.130,84.452,-888.880,0.1885,0.2277,0.1604,0.2520,0.2344
13152,09/02/22 12:30:00 PM,0.1703,0.000,90.379,42.500,60.647,66.258,87.163,-888.880,0.1876,0.2277,0.1604,0.2520,0.2347
13153,09/02/22 01:00:00 PM,0.1703,0.000,88.902,44.600,60.604,66.344,86.799,-888.880,0.1881,0.2277,0.1600,0.2524,0.2347
13154,09/02/22 01:30:00 PM,0.1703,0.000,89.454,42.500,60.604,66.472,88.902,-888.880,0.1881,0.2286,0.1604,0.2524,0.2351
13155,09/02/22 02:00:00 PM,0.1699,0.000,89.407,41.600,60.604,66.600,88.718,-888.880,0.1885,0.2277,0.1604,0.2524,0.2347
13156,09/02/22 02:30:00 PM,0.1699,0.000,88.167,43.000,60.604,66.686,87.847,-888.880,0.1876,0.2282,0.1604,0.2520,0.2344
13157,09/02/22 03:00:00 PM,0.1699,0.000,84.049,47.100,60.604,66.814,84.542,-888.880,0.1876,0.2282,0.1604,0.2516,0.2344
13158,09/02/22 03:30:00 PM,0.1699,0.000,82.085,51.400,60.604,66.900,82.798,-888.880,0.1881,0.2277,0.1600,0.2528,0.2344
13159,09/02/22 04:00:00 PM,0.1699,0.000,80.008,52.600,60.604,66.943,80.757,-888.880,0.1881,0.2282,0.1600,0.2516,0.2347
13160,09/02/22 04:30:00 PM,0.1695,0.000,77.247,56.500,60.604,67.028,77.902,-888.880,0.1881,0.2274,0.1600,0.2520,0.2347
13161,09/02/22 05:00:00 PM,0.1695,0.000,74.813,57.500,60.604,67.071,75.247,-888.880,0.1876,0.2274,0.1604,0.2520,0.2344
13162,09/02/22 05:30:00 PM,0.1695,0.000,71.620,64.000,60.604,67.114,72.480,-888.880,0.1881,0.2282,0.1604,0.2520,0.2347
13163,09/02/22 06:00:00 PM,0.1695,0.000,68.400,69.700,60.604,67.114,68.698,-888.880,0.1881,0.2277,0.1600,0.2516,0.2347
13164,09/02/22 06:30:00 PM,0.1695,0.000,65.230,74.100,60.604,67.114,65.487,-888.880,0.1881,0.2274,0.1604,0.2516,0.2347
13165,09/02/22 07:00:00 PM,0.1689,0.000,61.977,78.500,60.561,67.071,62.062,-888.880,0.1881,0.2277,0.1604,0.2512,0.2344
13166,09/02/22 07:30:00 PM,0.1689,0.000,59.272,82.800,60.561,67.028,59.788,-888.880,0.1881,0.2277,0.1604,0.2516,0.2344
13167,09/02/22 08:00:00 PM,0.1689,0.000,57.549,84.900,60.517,66.943,57.807,-888.880,0.1881,0.2282,0.1604,0.2520,0.2344
13168,09/02/22 08:30:00 PM,0.1689,0.000,56.988,87.400,60.561,66.900,57.204,-888.880,0.1881,0.2274,0.1600,0.2512,0.2344
13169,09/02/22 09:00:00 PM,0.1689,0.000,57.636,87.500,60.517,66.814,57.592,-888.880,0.1881,0.2274,0.1608,0.2516,0.2347
13170,09/02/22 09:30:00 PM,0.1689,0.000,57.506,87.100,60.517,66.772,57.506,-888.880,0.1881,0.2282,0.1604,0.2524,0.2344
13171,09/02/22 10:00:00 PM,0.1689,0.000,57.420,87.000,60.517,66.686,57.420,-888.880,0.1881,0.2277,0.1604,0.2512,0.2344
13172,09/02/22 10:30:00 PM,0.1689,0.000,57.031,87.300,60.517,66.600,57.074,-888.880,0.1881,0.2274,0.1600,0.2516,0.2347
13173,09/02/22 11:00:00 PM,0.1689,0.000,57.117,87.300,60.517,66.515,57.160,-888.880,0.1881,0.2274,0.1604,0.2516,0.2344
13174,09/02/22 11:30:00 PM,0.1695,0.000,56.988,87.400,60.517,66.429,57.031,-888.880,0.1876,0.2274,0.1604,0.2516,0.2344
13175,09/03/22 12:00:00 AM,0.1689,0.000,56.728,87.900,60.517,66.385,56.815,-888.880,0.1881,0.2282,0.1604,0.2512,0.2347
13176,09/03/22 12:30:00 AM,0.1689,0.000,56.469,88.400,60.561,66.301,56.512,-888.880,0.1881,0.2277,0.1604,0.2516,0.2344
13177,09/03/22 01:00:00 AM,0.1689,0.000,56.469,88.500,60.561,66.214,56.556,-888.880,0.1885,0.2277,0.1600,0.2516,0.2344
13178,09/03/22 01:30:00 AM,0.1689,0.000,56.469,88.700,60.517,66.130,56.556,-888.880,0.1881,0.2277,0.1600,0.2520,0.2347
13179,09/03/22 02:00:00 AM,0.1695,0.000,56.208,88.800,60.561,66.087,56.340,-888.880,0.1881,0.2282,0.1600,0.2516,0.2344
13180,09/03/22 02:30:00 AM,0.1695,0.000,56.383,89.000,60.561,66.000,56.469,-888.880,0.1885,0.2277,0.1596,0.2516,0.2344
13181,09/03/22 03:00:00 AM,0.1695,0.000,55.949,89.800,60.517,65.916,55.992,-888.880,0.1876,0.2282,0.1600,0.2512,0.2347
13182,09/03/22 03:30:00 AM,0.1695,0.000,55.558,91.200,60.561,65.872,55.647,-888.880,0.1881,0.2274,0.1600,0.2512,0.2344
13183,09/03/22 04:00:00 AM,0.1695,0.000,55.299,92.100,60.561,65.788,55.386,-888.880,0.1881,0.2282,0.1596,0.2516,0.2344
13184,09/03/22 04:30:00 AM,0.1695,0.000,55.168,92.900,60.561,65.701,55.299,-888.880,0.1881,0.2277,0.1600,0.2516,0.2347
13185,09/03/22 05:00:00 AM,0.1695,0.000,55.081,93.500,60.561,65.658,55.168,-888.880,0.1881,0.2282,0.1600,0.2520,0.2344
13186,09/03/22 05:30:00 AM,0.1695,0.000,55.081,94.000,60.561,65.574,55.168,-888.880,0.1881,0.2277,0.1600,0.2516,0.2344
13187,09/03/22 06:00:00 AM,0.1695,0.000,54.995,94.500,60.561,65.530,55.125,-888.880,0.1881,0.2282,0.1596,0.2520,0.2347
13188,09/03/22 06:30:00 AM,0.1695,0.000,55.168,94.700,60.561,65.487,55.256,-888.880,0.1881,0.2277,0.1590,0.2512,0.2344
13189,09/03/22 07:00:00 AM,0.1695,0.000,55.213,95.100,60.604,65.444,55.299,-888.880,0.1881,0.2282,0.1590,0.2516,0.2344
13190,09/03/22 07:30:00 AM,0.1695,0.000,56.383,95.400,60.604,65.403,56.426,-888.880,0.1876,0.2282,0.1596,0.2512,0.2344
13191,09/03/22 08:00:00 AM,0.1699,0.000,56.944,95.200,60.604,65.359,57.031,-888.880,0.1881,0.2286,0.1596,0.2512,0.2344
13192,09/03/22 08:30:00 AM,0.1699,0.000,57.376,94.800,60.604,65.316,57.420,-888.880,0.1876,0.2277,0.1590,0.2516,0.2344
13193,09/03/22 09:00:00 AM,0.1699,0.000,58.282,93.900,60.604,65.230,58.411,-888.880,0.1881,0.2277,0.1590,0.2516,0.2344
13194,09/03/22 09:30:00 AM,0.1699,0.000,59.486,92.000,60.647,65.230,59.572,-888.880,0.1881,0.2277,0.1596,0.2520,0.2344
13195,09/03/22 10:00:00 AM,0.1699,0.000,61.590,87.800,60.647,65.188,61.333,-888.880,0.1876,0.2274,0.1596,0.2516,0.2344
13196,09/03/22 10:30:00 AM,0.1699,0.000,62.704,82.400,60.647,65.188,62.577,-888.880,0.1885,0.2282,0.1600,0.2516,0.2339
13197,09/03/22 11:00:00 AM,0.1699,0.000,63.219,82.100,60.647,65.188,63.475,-888.880,0.1876,0.2277,0.1596,0.2516,0.2344
13198,09/03/22 11:30:00 AM,0.1699,0.000,65.916,78.300,60.647,65.188,65.487,-888.880,0.1876,0.2277,0.1596,0.2516,0.2344
13199,09/03/22 12:00:00 PM,0.1699,0.000,66.729,73.400,60.647,65.188,66.729,-888.880,0.1876,0.2277,0.1596,0.2524,0.2344
13200,09/03/22 12:30:00 PM,0.1699,0.000,72.696,66.200,60.647,65.230,71.748,-888.880,0.1876,0.2277,0.1596,0.2520,0.2347
13201,09/03/22 01:00:00 PM,0.1699,0.000,77.727,60.700,60.647,65.230,74.683,-888.880,0.1881,0.2282,0.1600,0.2524,0.2344
13202,09/03/22 01:30:00 PM,0.1695,0.000,73.429,60.200,60.647,65.316,73.904,-888.880,0.1872,0.2277,0.1596,0.2516,0.2344
13203,09/03/22 02:00:00 PM,0.1699,0.000,75.810,59.700,60.647,65.359,74.683,-888.880,0.1876,0.2277,0.1600,0.2520,0.2344
13204,09/03/22 02:30:00 PM,0.1695,0.000,76.636,57.400,60.647,65.403,75.637,-888.880,0.1872,0.2277,0.1600,0.2516,0.2347
13205,09/03/22 03:00:00 PM,0.1695,0.000,72.307,57.200,60.647,65.444,73.256,-888.880,0.1872,0.2282,0.1604,0.2516,0.2344
13206,09/03/22 03:30:00 PM,0.1695,0.000,71.791,58.200,60.647,65.487,72.826,-888.880,0.1876,0.2282,0.1596,0.2520,0.2344
13207,09/03/22 04:00:00 PM,0.1695,0.000,71.274,59.100,60.647,65.530,72.351,-888.880,0.1876,0.2277,0.1596,0.2516,0.2347
13208,09/03/22 04:30:00 PM,0.1695,0.000,70.716,59.800,60.647,65.530,71.791,-888.880,0.1876,0.2282,0.1600,0.2516,0.2344
13209,09/03/22 05:00:00 PM,0.1689,0.000,69.814,62.500,60.604,65.574,70.930,-888.880,0.1881,0.2277,0.1596,0.2509,0.2344
13210,09/03/22 05:30:00 PM,0.1689,0.000,68.099,66.700,60.604,65.574,69.085,-888.880,0.1876,0.2277,0.1596,0.2524,0.2347
13211,09/03/22 06:00:00 PM,0.1689,0.000,65.916,69.600,60.604,65.574,67.071,-888.880,0.1876,0.2277,0.1596,0.2516,0.2347
13212,09/03/22 06:30:00 PM,0.1689,0.000,64.074,72.700,60.561,65.530,65.403,-888.880,0.1876,0.2277,0.1590,0.2512,0.2347
13213,09/03/22 07:00:00 PM,0.1689,0.000,63.475,73.400,60.561,65.530,64.717,-888.880,0.1876,0.2274,0.1600,0.2520,0.2344
13214,09/03/22 07:30:00 PM,0.1689,0.000,61.848,75.400,60.561,65.487,63.390,-888.880,0.1872,0.2277,0.1600,0.2516,0.2344
13215,09/03/22 08:00:00 PM,0.1689,0.000,60.517,78.000,60.561,65.487,62.148,-888.880,0.1881,0.2274,0.1600,0.2520,0.2344
13216,09/03/22 08:30:00 PM,0.1689,0.000,60.561,79.500,60.561,65.444,61.848,-888.880,0.1881,0.2269,0.1596,0.2516,0.2344
13217,09/03/22 09:00:00 PM,0.1689,0.000,60.303,80.300,60.561,65.403,61.720,-888.880,0.1872,0.2274,0.1600,0.2520,0.2347
13218,09/03/22 09:30:00 PM,0.1689,0.000,59.272,81.100,60.561,65.359,59.873,-888.880,0.1876,0.2274,0.1600,0.2516,0.2344
13219,09/03/22 10:00:00 PM,0.1689,0.000,57.979,83.100,60.561,65.316,58.582,-888.880,0.1872,0.2274,0.1600,0.2520,0.2344
13220,09/03/22 10:30:00 PM,0.1689,0.000,57.893,83.600,60.561,65.273,58.928,-888.880,0.1876,0.2274,0.1596,0.2512,0.2347
13221,09/03/22 11:00:00 PM,0.1689,0.000,57.031,85.400,60.517,65.188,57.893,-888.880,0.1876,0.2274,0.1596,0.2520,0.2344
13222,09/03/22 11:30:00 PM,0.1689,0.000,56.901,86.300,60.561,65.145,57.463,-888.880,0.1876,0.2277,0.1596,0.2516,0.2344
13223,09/04/22 12:00:00 AM,0.1689,0.000,55.992,87.600,60.517,65.102,56.426,-888.880,0.1881,0.2274,0.1600,0.2520,0.2347
13224,09/04/22 12:30:00 AM,0.1689,0.000,55.558,89.000,60.517,65.017,56.122,-888.880,0.1876,0.2277,0.1596,0.2512,0.2344
13225,09/04/22 01:00:00 AM,0.1689,0.000,56.079,89.800,60.517,64.974,56.685,-888.880,0.1876,0.2269,0.1585,0.2516,0.2344
13226,09/04/22 01:30:00 AM,0.1689,0.000,55.429,89.800,60.517,64.931,56.079,-888.880,0.1872,0.2277,0.1596,0.2509,0.2344
13227,09/04/22 02:00:00 AM,0.1689,0.000,55.299,90.300,60.517,64.845,56.165,-888.880,0.1876,0.2269,0.1596,0.2516,0.2344
13228,09/04/22 02:30:00 AM,0.1689,0.000,54.952,90.900,60.517,64.803,55.647,-888.880,0.1872,0.2274,0.1596,0.2512,0.2339
13229,09/04/22 03:00:00 AM,0.1689,0.000,54.255,91.600,60.517,64.717,54.909,-888.880,0.1881,0.2274,0.1596,0.2512,0.2344
13230,09/04/22 03:30:00 AM,0.1689,0.000,53.951,92.500,60.517,64.674,54.604,-888.880,0.1872,0.2277,0.1596,0.2516,0.2339
13231,09/04/22 04:00:00 AM,0.1689,0.000,53.690,93.100,60.517,64.632,54.343,-888.880,0.1876,0.2274,0.1596,0.2512,0.2344
13232,09/04/22 04:30:00 AM,0.1689,0.000,53.384,93.600,60.517,64.546,54.082,-888.880,0.1872,0.2277,0.1590,0.2516,0.2347
13233,09/04/22 05:00:00 AM,0.1689,0.000,53.341,94.100,60.474,64.503,53.820,-888.880,0.1876,0.2274,0.1596,0.2516,0.2344
13234,09/04/22 05:30:00 AM,0.1689,0.000,52.903,94.500,60.517,64.418,53.559,-888.880,0.1872,0.2274,0.1596,0.2520,0.2344
13235,09/04/22 06:00:00 AM,0.1689,0.000,52.686,94.900,60.474,64.375,53.298,-888.880,0.1876,0.2277,0.1590,0.2516,0.2344
13236,09/04/22 06:30:00 AM,0.1695,0.000,54.169,95.400,60.561,64.375,55.602,-888.880,0.1872,0.2274,0.1585,0.2520,0.2339
13237,09/04/22 07:00:00 AM,0.1695,0.000,56.772,95.100,60.517,64.288,59.788,-888.880,0.1876,0.2277,0.1585,0.2512,0.2347
13238,09/04/22 07:30:00 AM,0.1695,0.000,59.788,92.000,60.561,64.288,60.861,-888.880,0.1876,0.2277,0.1590,0.2516,0.2344
13239,09/04/22 08:00:00 AM,0.1695,0.000,64.288,84.100,60.561,64.247,66.943,-888.880,0.1872,0.2282,0.1596,0.2520,0.2344
13240,09/04/22 08:30:00 AM,0.1695,0.000,67.071,77.100,60.561,64.247,66.385,-888.880,0.1876,0.2274,0.1590,0.2516,0.2344
13241,09/04/22 09:00:00 AM,0.1695,0.000,70.673,68.000,60.561,64.247,69.728,-888.880,0.1872,0.2277,0.1596,0.2512,0.2344
13242,09/04/22 09:30:00 AM,0.1695,0.000,76.332,61.600,60.561,64.288,75.333,-888.880,0.1876,0.2277,0.1590,0.2516,0.2339
13243,09/04/22 10:00:00 AM,0.1695,0.000,77.553,58.900,60.561,64.332,76.289,-888.880,0.1872,0.2277,0.1590,0.2520,0.2344
13244,09/04/22 10:30:00 AM,0.1695,0.000,80.272,53.900,60.561,64.375,78.865,-888.880,0.1876,0.2274,0.1590,0.2524,0.2344
13245,09/04/22 11:00:00 AM,0.1695,0.000,82.441,51.800,60.561,64.459,80.757,-888.880,0.1872,0.2282,0.1590,0.2520,0.2344
13246,09/04/22 11:30:00 AM,0.1695,0.000,82.130,48.100,60.561,64.589,80.404,-888.880,0.1872,0.2277,0.1590,0.2520,0.2344
13247,09/04/22 12:00:00 PM,0.1695,0.000,86.709,42.400,60.561,64.717,83.377,-888.880,0.1872,0.2277,0.1590,0.2524,0.2344
13248,09/04/22 12:30:00 PM,0.1695,0.000,88.167,37.000,60.561,64.803,85.035,-888.880,0.1876,0.2269,0.1590,0.2520,0.2344
13249,09/04/22 01:00:00 PM,0.1695,0.000,87.939,34.100,60.561,64.931,84.990,-888.880,0.1866,0.2277,0.1596,0.2524,0.2344
13250,09/04/22 01:30:00 PM,0.1689,0.000,86.256,32.800,60.561,65.059,85.487,-888.880,0.1872,0.2274,0.1585,0.2524,0.2344
13251,09/04/22 02:00:00 PM,0.1695,0.000,86.799,34.300,60.561,65.188,86.119,-888.880,0.1872,0.2274,0.1596,0.2524,0.2344
13252,09/04/22 02:30:00 PM,0.1689,0.000,87.802,34.900,60.517,65.273,85.577,-888.880,0.1872,0.2269,0.1600,0.2520,0.2344
13253,09/04/22 03:00:00 PM,0.1689,0.000,82.175,38.600,60.517,65.359,83.422,-888.880,0.1876,0.2269,0.1596,0.2520,0.2344
13254,09/04/22 03:30:00 PM,0.1689,0.000,81.509,40.300,60.517,65.444,82.841,-888.880,0.1872,0.2274,0.1596,0.2520,0.2344
13255,09/04/22 04:00:00 PM,0.1689,0.000,79.567,43.600,60.517,65.530,80.935,-888.880,0.1876,0.2269,0.1590,0.2512,0.2344
