"Plot Title: SLICE BUTTE"
"#","Date Time, GMT-07:00","Rain, in (LGR S/N: 2252775, SEN S/N: 2007610, LBL: PPT)","Temp, °F (LGR S/N: 2252775, SEN S/N: 2244650, LBL: S.'C.50)","Temp, °F (LGR S/N: 2252775, SEN S/N: 2244651, LBL: S.'C.10)","Temp, °F (LGR S/N: 2252775, SEN S/N: 2250730, LBL: Air.'C.2m)","RH, % (LGR S/N: 2252775, SEN S/N: 2250730, LBL: RH)","Water Content, m³/m³ (LGR S/N: 2252775, SEN S/N: 2252914, LBL: C.10)","Water Content, m³/m³ (LGR S/N: 2252775, SEN S/N: 2252915, LBL: B.10)","Water Content, m³/m³ (LGR S/N: 2252775, SEN S/N: 2252917, LBL: C.50)","Water Content, m³/m³ (LGR S/N: 2252775, SEN S/N: 2252918, LBL: B.50)","Water Content, m³/m³ (LGR S/N: 2252775, SEN S/N: 2252919, LBL: A.10)","Water Content, m³/m³ (LGR S/N: 2252775, SEN S/N: 2252921, LBL: A.50)","Temp, °F (LGR S/N: 2252775, SEN S/N: 2442411, LBL: Air.'C.3m)","Temp, °F (LGR S/N: 2252775, SEN S/N: 2442412, LBL: Air.'C. 1m)"
147,06/03/22 05:00:00 PM,0.024,53.427,58.498,54.212,92.500,0.2472,0.2841,0.2438,0.3058,0.2642,0.2277,54.255,55.038
148,06/03/22 05:30:00 PM,0.039,53.427,58.411,54.082,94.800,0.2477,0.2841,0.2438,0.3054,0.2646,0.2277,54.082,54.516
149,06/03/22 06:00:00 PM,0.024,53.427,58.325,54.126,95.100,0.2472,0.2935,0.2438,0.3054,0.2646,0.2277,54.037,54.473
150,06/03/22 06:30:00 PM,0.016,53.427,58.195,54.212,95.600,0.2477,0.2973,0.2438,0.3058,0.2646,0.2277,54.082,54.952
151,06/03/22 07:00:00 PM,0.008,53.472,58.109,54.126,95.700,0.2477,0.3007,0.2434,0.3054,0.2646,0.2277,54.169,54.952
152,06/03/22 07:30:00 PM,0.000,53.472,58.023,53.733,95.900,0.2481,0.3024,0.2434,0.3054,0.2646,0.2273,53.690,54.037
153,06/03/22 08:00:00 PM,0.000,53.472,57.893,53.121,96.600,0.2485,0.3028,0.2438,0.3054,0.2646,0.2277,53.166,53.078
154,06/03/22 08:30:00 PM,0.016,53.472,57.807,52.729,96.800,0.2485,0.3037,0.2438,0.3054,0.2646,0.2273,52.860,52.509
155,06/03/22 09:00:00 PM,0.000,53.472,57.722,51.678,96.700,0.2485,0.3049,0.2438,0.3054,0.2646,0.2273,51.809,51.282
156,06/03/22 09:30:00 PM,0.000,53.472,57.592,51.237,97.200,0.2485,0.3058,0.2438,0.3054,0.2646,0.2273,51.544,50.841
157,06/03/22 10:00:00 PM,0.000,53.472,57.463,51.544,97.400,0.2485,0.3062,0.2438,0.3054,0.2646,0.2273,51.852,51.062
158,06/03/22 10:30:00 PM,0.008,53.472,57.333,51.370,97.500,0.2489,0.3062,0.2438,0.3054,0.2646,0.2269,51.589,50.974
159,06/03/22 11:00:00 PM,0.000,53.472,57.204,50.841,97.600,0.2489,0.3066,0.2434,0.3054,0.2646,0.2273,51.017,50.488
160,06/03/22 11:30:00 PM,0.000,53.472,57.074,50.797,97.600,0.2489,0.3066,0.2434,0.3054,0.2646,0.2273,50.974,50.488
161,06/04/22 12:00:00 AM,0.000,53.472,56.944,50.533,97.700,0.2489,0.3066,0.2434,0.3054,0.2646,0.2269,50.752,50.311
162,06/04/22 12:30:00 AM,0.000,53.472,56.858,50.092,97.800,0.2489,0.3062,0.2438,0.3054,0.2646,0.2269,50.311,49.870
163,06/04/22 01:00:00 AM,0.000,53.515,56.728,49.561,97.900,0.2489,0.3062,0.2434,0.3054,0.2646,0.2269,49.825,49.161
164,06/04/22 01:30:00 AM,0.000,53.515,56.599,49.428,97.900,0.2494,0.3058,0.2434,0.3054,0.2646,0.2269,49.782,48.983
165,06/04/22 02:00:00 AM,0.000,53.515,56.512,49.428,97.900,0.2494,0.3058,0.2434,0.3049,0.2646,0.2269,49.692,49.028
166,06/04/22 02:30:00 AM,0.000,53.515,56.383,49.338,98.000,0.2494,0.3054,0.2434,0.3054,0.2646,0.2269,49.649,48.895
167,06/04/22 03:00:00 AM,0.000,53.515,56.251,49.383,98.000,0.2494,0.3054,0.2434,0.3049,0.2646,0.2269,49.649,49.028
168,06/04/22 03:30:00 AM,0.008,53.559,56.122,49.561,98.100,0.2494,0.3049,0.2434,0.3049,0.2646,0.2269,49.782,49.338
169,06/04/22 04:00:00 AM,0.000,53.559,55.992,49.737,98.100,0.2494,0.3045,0.2434,0.3049,0.2646,0.2265,49.914,49.471
170,06/04/22 04:30:00 AM,0.000,53.559,55.906,49.692,98.200,0.2494,0.3045,0.2434,0.3049,0.2646,0.2269,49.914,49.471
171,06/04/22 05:00:00 AM,0.008,53.559,55.819,49.782,98.200,0.2494,0.3049,0.2434,0.3049,0.2646,0.2265,50.092,49.604
172,06/04/22 05:30:00 AM,0.016,53.559,55.690,49.782,98.100,0.2498,0.3062,0.2430,0.3049,0.2651,0.2269,50.047,49.692
173,06/04/22 06:00:00 AM,0.016,53.559,55.647,49.914,98.200,0.2498,0.3113,0.2434,0.3049,0.2646,0.2265,50.047,49.870
174,06/04/22 06:30:00 AM,0.016,53.559,55.558,50.400,98.200,0.2502,0.3147,0.2430,0.3049,0.2646,0.2265,50.664,50.709
175,06/04/22 07:00:00 AM,0.016,53.559,55.472,51.237,98.100,0.2536,0.3189,0.2430,0.3045,0.2646,0.2265,51.544,52.160
176,06/04/22 07:30:00 AM,0.008,53.559,55.429,52.203,97.600,0.2595,0.3202,0.2430,0.3045,0.2646,0.2265,52.423,53.645
177,06/04/22 08:00:00 AM,0.016,53.559,55.386,52.466,97.400,0.2642,0.3202,0.2430,0.3049,0.2646,0.2265,52.729,53.733
178,06/04/22 08:30:00 AM,0.008,53.559,55.386,53.427,97.000,0.2672,0.3198,0.2430,0.3045,0.2651,0.2265,53.559,54.952
179,06/04/22 09:00:00 AM,0.000,53.559,55.386,53.908,96.500,0.2685,0.3185,0.2426,0.3049,0.2651,0.2265,54.037,55.819
180,06/04/22 09:30:00 AM,0.008,53.559,55.429,55.342,96.000,0.2697,0.3177,0.2430,0.3045,0.2646,0.2265,55.429,57.592
181,06/04/22 10:00:00 AM,0.000,53.559,55.472,55.906,95.900,0.2706,0.3168,0.2430,0.3045,0.2651,0.2265,56.079,58.368
182,06/04/22 10:30:00 AM,0.016,53.559,55.558,55.863,94.400,0.2714,0.3181,0.2426,0.3041,0.2651,0.2265,55.733,58.109
183,06/04/22 11:00:00 AM,0.016,53.559,55.647,55.863,95.600,0.2740,0.3211,0.2426,0.3045,0.2651,0.2265,55.906,58.195
184,06/04/22 11:30:00 AM,0.008,53.559,55.776,58.325,94.700,0.2765,0.3211,0.2426,0.3041,0.2651,0.2265,58.498,62.748
185,06/04/22 12:00:00 PM,0.008,53.602,55.863,58.928,95.300,0.2782,0.3202,0.2426,0.3041,0.2651,0.2265,58.498,62.704
186,06/04/22 12:30:00 PM,0.008,53.559,55.992,58.368,94.700,0.2786,0.3189,0.2426,0.3041,0.2651,0.2265,57.936,60.904
187,06/04/22 01:00:00 PM,0.008,53.602,56.165,58.582,94.600,0.2791,0.3194,0.2426,0.3045,0.2651,0.2260,58.498,61.248
188,06/04/22 01:30:00 PM,0.000,53.559,56.295,59.745,92.900,0.2791,0.3189,0.2426,0.3045,0.2651,0.2265,59.486,63.090
189,06/04/22 02:00:00 PM,0.000,53.559,56.426,61.506,91.700,0.2786,0.3177,0.2426,0.3058,0.2651,0.2260,61.075,66.643
190,06/04/22 02:30:00 PM,0.000,53.559,56.556,64.546,89.100,0.2782,0.3160,0.2426,0.3100,0.2651,0.2260,63.775,72.997
191,06/04/22 03:00:00 PM,0.000,53.602,56.772,64.117,90.300,0.2774,0.3147,0.2426,0.3168,0.2651,0.2260,63.604,68.913
192,06/04/22 03:30:00 PM,0.000,53.602,57.031,64.074,90.500,0.2765,0.3134,0.2426,0.3236,0.2651,0.2256,63.518,68.185
193,06/04/22 04:00:00 PM,0.000,53.602,57.247,63.775,91.400,0.2757,0.3126,0.2422,0.3304,0.2651,0.2256,63.689,66.173
194,06/04/22 04:30:00 PM,0.000,53.559,57.463,62.019,91.700,0.2748,0.3121,0.2422,0.3351,0.2651,0.2256,61.761,63.990
195,06/04/22 05:00:00 PM,0.008,53.602,57.636,59.486,94.100,0.2744,0.3113,0.2422,0.3372,0.2651,0.2256,59.099,60.647
196,06/04/22 05:30:00 PM,0.039,53.559,57.722,57.807,96.200,0.2744,0.3121,0.2422,0.3389,0.2655,0.2256,57.722,58.282
197,06/04/22 06:00:00 PM,0.031,53.559,57.807,57.850,96.800,0.2782,0.3202,0.2422,0.3397,0.2655,0.2256,57.765,58.455
198,06/04/22 06:30:00 PM,0.024,53.559,57.807,58.109,97.100,0.2825,0.3215,0.2422,0.3406,0.2655,0.2256,58.152,58.582
199,06/04/22 07:00:00 PM,0.016,53.559,57.765,57.936,97.200,0.2829,0.3215,0.2422,0.3435,0.2655,0.2256,57.807,58.239
200,06/04/22 07:30:00 PM,0.008,53.559,57.765,57.850,97.400,0.2829,0.3215,0.2422,0.3529,0.2659,0.2256,57.807,58.066
201,06/04/22 08:00:00 PM,0.008,53.559,57.722,57.204,97.700,0.2825,0.3202,0.2422,0.3605,0.2659,0.2252,57.247,57.117
202,06/04/22 08:30:00 PM,0.024,53.559,57.679,56.944,97.800,0.2816,0.3194,0.2422,0.3609,0.2659,0.2256,57.031,56.728
203,06/04/22 09:00:00 PM,0.055,53.602,57.636,56.642,98.000,0.2833,0.3249,0.2422,0.3609,0.2659,0.2252,56.815,56.340
204,06/04/22 09:30:00 PM,0.039,53.602,57.592,56.599,98.100,0.2901,0.3266,0.2422,0.3614,0.2668,0.2256,56.772,56.251
205,06/04/22 10:00:00 PM,0.071,53.602,57.549,56.383,98.200,0.2914,0.3287,0.2489,0.3618,0.2697,0.2265,56.556,56.035
206,06/04/22 10:30:00 PM,0.094,53.733,57.463,56.556,98.200,0.2981,0.3304,0.3529,0.3618,0.2875,0.2646,56.772,56.295
207,06/04/22 11:00:00 PM,0.055,53.776,57.376,56.383,98.200,0.2956,0.3300,0.3541,0.3614,0.2948,0.3189,56.556,56.165
208,06/04/22 11:30:00 PM,0.008,53.820,57.333,56.340,98.200,0.2922,0.3240,0.3541,0.3614,0.2969,0.3512,56.556,56.122
209,06/05/22 12:00:00 AM,0.000,53.820,57.247,56.469,98.300,0.2892,0.3202,0.3537,0.3614,0.2960,0.3482,56.685,56.295
210,06/05/22 12:30:00 AM,0.008,53.820,57.204,56.556,98.400,0.2846,0.3181,0.3533,0.3609,0.2956,0.3461,56.728,56.383
211,06/05/22 01:00:00 AM,0.008,53.820,57.117,56.512,98.400,0.2829,0.3168,0.3495,0.3609,0.2948,0.3452,56.642,56.340
212,06/05/22 01:30:00 AM,0.000,53.820,57.074,56.251,98.400,0.2816,0.3160,0.3444,0.3609,0.2943,0.3440,56.426,56.079
213,06/05/22 02:00:00 AM,0.008,53.820,57.031,56.251,98.400,0.2808,0.3155,0.3423,0.3609,0.2935,0.3427,56.426,56.035
214,06/05/22 02:30:00 AM,0.008,53.820,56.988,56.340,98.400,0.2795,0.3151,0.3334,0.3609,0.2931,0.3359,56.599,56.079
215,06/05/22 03:00:00 AM,0.016,53.820,56.944,56.599,98.500,0.2791,0.3155,0.3283,0.3609,0.2926,0.3329,56.728,56.469
216,06/05/22 03:30:00 AM,0.024,53.820,56.901,56.556,98.500,0.2803,0.3185,0.3261,0.3605,0.2926,0.3300,56.685,56.469
217,06/05/22 04:00:00 AM,0.016,53.820,56.858,56.079,98.600,0.2854,0.3219,0.3227,0.3609,0.2926,0.3287,56.122,56.079
218,06/05/22 04:30:00 AM,0.000,53.820,56.815,55.602,98.600,0.2863,0.3202,0.3219,0.3614,0.2935,0.3287,55.690,55.515
219,06/05/22 05:00:00 AM,0.000,53.820,56.772,55.429,98.500,0.2850,0.3181,0.3236,0.3614,0.2939,0.3304,55.515,55.299
220,06/05/22 05:30:00 AM,0.000,53.820,56.728,54.952,98.600,0.2829,0.3160,0.3249,0.3614,0.2935,0.3317,55.213,54.516
221,06/05/22 06:00:00 AM,0.008,53.820,56.685,53.733,98.500,0.2808,0.3143,0.3253,0.3614,0.2935,0.3317,54.212,53.035
222,06/05/22 06:30:00 AM,0.000,53.820,56.642,54.734,98.700,0.2791,0.3130,0.3249,0.3609,0.2931,0.3308,55.342,55.213
223,06/05/22 07:00:00 AM,0.000,53.820,56.556,56.901,98.600,0.2778,0.3121,0.3236,0.3601,0.2926,0.3300,57.074,57.936
224,06/05/22 07:30:00 AM,0.000,53.820,56.512,58.282,98.600,0.2765,0.3113,0.3223,0.3592,0.2922,0.3287,58.626,60.517
225,06/05/22 08:00:00 AM,0.000,53.820,56.512,58.928,98.500,0.2752,0.3100,0.3211,0.3584,0.2918,0.3266,58.798,62.191
226,06/05/22 08:30:00 AM,0.000,53.820,56.512,57.722,97.400,0.2752,0.3092,0.3194,0.3575,0.2914,0.3244,57.722,60.647
227,06/05/22 09:00:00 AM,0.000,53.820,56.599,58.541,94.800,0.2740,0.3088,0.3155,0.3571,0.2909,0.3198,58.239,62.276
228,06/05/22 09:30:00 AM,0.000,53.820,56.728,59.486,94.700,0.2718,0.3083,0.3138,0.3567,0.2905,0.3160,59.272,65.059
229,06/05/22 10:00:00 AM,0.000,53.820,56.858,57.979,94.900,0.2710,0.3075,0.3117,0.3563,0.2905,0.3138,57.807,61.419
230,06/05/22 10:30:00 AM,0.000,53.865,57.031,61.205,89.600,0.2706,0.3071,0.3088,0.3563,0.2897,0.3104,60.818,69.170
231,06/05/22 11:00:00 AM,0.000,53.820,57.117,62.319,90.500,0.2701,0.3066,0.3062,0.3558,0.2892,0.3037,62.276,71.490
232,06/05/22 11:30:00 AM,0.000,53.865,57.333,67.671,82.800,0.2697,0.3058,0.3041,0.3554,0.2888,0.3015,66.173,80.625
233,06/05/22 12:00:00 PM,0.000,53.820,57.592,64.717,85.100,0.2689,0.3054,0.3028,0.3554,0.2884,0.2994,63.090,74.899
234,06/05/22 12:30:00 PM,0.000,53.865,57.979,68.527,79.600,0.2689,0.3049,0.3011,0.3546,0.2880,0.2973,67.285,80.272
235,06/05/22 01:00:00 PM,0.000,53.865,58.325,65.788,80.100,0.2685,0.3045,0.2998,0.3541,0.2875,0.2952,64.760,74.338
236,06/05/22 01:30:00 PM,0.000,53.820,58.669,62.062,86.600,0.2676,0.3045,0.2977,0.3541,0.2875,0.2931,62.191,67.671
237,06/05/22 02:00:00 PM,0.000,53.820,58.885,62.748,84.500,0.2672,0.3037,0.2960,0.3537,0.2871,0.2909,62.620,67.842
238,06/05/22 02:30:00 PM,0.024,53.820,59.185,60.174,91.400,0.2672,0.3041,0.2952,0.3537,0.2867,0.2892,60.089,65.701
239,06/05/22 03:00:00 PM,0.008,53.820,59.401,65.444,88.000,0.2668,0.3066,0.2943,0.3537,0.2867,0.2871,65.017,84.227
240,06/05/22 03:30:00 PM,0.000,53.820,59.702,68.828,80.300,0.2668,0.3071,0.2931,0.3503,0.2863,0.2858,67.928,86.029
241,06/05/22 04:00:00 PM,0.008,53.820,60.046,57.679,88.500,0.2659,0.3071,0.2922,0.3495,0.2863,0.2846,57.031,60.517
242,06/05/22 04:30:00 PM,0.000,53.820,60.346,61.119,87.000,0.2663,0.3066,0.2909,0.3490,0.2863,0.2833,60.991,75.333
243,06/05/22 05:00:00 PM,0.000,53.776,60.561,64.674,82.700,0.2663,0.3066,0.2901,0.3490,0.2858,0.2816,64.247,78.427
244,06/05/22 05:30:00 PM,0.000,53.820,60.775,60.132,85.500,0.2659,0.3062,0.2888,0.3490,0.2858,0.2803,59.702,65.487
245,06/05/22 06:00:00 PM,0.000,53.820,60.948,58.541,89.400,0.2659,0.3062,0.2880,0.3482,0.2858,0.2795,58.325,63.219
246,06/05/22 06:30:00 PM,0.000,53.820,60.991,58.755,90.100,0.2659,0.3058,0.2867,0.3474,0.2854,0.2782,58.755,61.977
247,06/05/22 07:00:00 PM,0.000,53.820,60.948,57.376,92.800,0.2659,0.3054,0.2858,0.3474,0.2854,0.2774,57.333,58.455
248,06/05/22 07:30:00 PM,0.000,53.820,60.861,57.506,92.800,0.2659,0.3049,0.2850,0.3469,0.2854,0.2761,57.679,58.498
249,06/05/22 08:00:00 PM,0.000,53.820,60.733,55.038,91.900,0.2655,0.3049,0.2837,0.3474,0.2854,0.2752,55.558,54.734
250,06/05/22 08:30:00 PM,0.000,53.776,60.604,54.777,92.800,0.2655,0.3045,0.2833,0.3469,0.2854,0.2740,54.952,54.255
251,06/05/22 09:00:00 PM,0.008,53.820,60.390,53.341,95.900,0.2655,0.3045,0.2825,0.3469,0.2850,0.2735,53.384,52.947
252,06/05/22 09:30:00 PM,0.024,53.820,60.174,52.597,96.600,0.2651,0.3045,0.2820,0.3469,0.2854,0.2723,52.729,52.072
253,06/05/22 10:00:00 PM,0.000,53.820,59.959,52.509,97.100,0.2651,0.3049,0.2812,0.3465,0.2850,0.2714,52.686,52.072
254,06/05/22 10:30:00 PM,0.000,53.820,59.702,53.166,97.500,0.2655,0.3054,0.2808,0.3465,0.2850,0.2706,53.209,52.903
255,06/05/22 11:00:00 PM,0.000,53.820,59.486,52.686,97.600,0.2659,0.3058,0.2803,0.3461,0.2850,0.2701,52.772,52.335
256,06/05/22 11:30:00 PM,0.000,53.820,59.315,52.509,97.800,0.2663,0.3058,0.2795,0.3457,0.2846,0.2693,52.597,52.115
257,06/06/22 12:00:00 AM,0.000,53.820,59.099,51.501,97.900,0.2663,0.3058,0.2791,0.3457,0.2846,0.2689,51.721,50.929
258,06/06/22 12:30:00 AM,0.000,53.865,58.928,51.325,98.000,0.2663,0.3058,0.2786,0.3452,0.2846,0.2680,51.544,50.886
259,06/06/22 01:00:00 AM,0.008,53.865,58.755,51.501,98.100,0.2663,0.3054,0.2782,0.3452,0.2846,0.2676,51.633,51.193
260,06/06/22 01:30:00 AM,0.000,53.865,58.582,51.413,98.200,0.2663,0.3054,0.2778,0.3448,0.2841,0.2672,51.589,51.148
261,06/06/22 02:00:00 AM,0.000,53.908,58.411,51.370,98.200,0.2663,0.3054,0.2769,0.3448,0.2841,0.2663,51.501,51.105
262,06/06/22 02:30:00 AM,0.000,53.908,58.239,51.237,98.100,0.2663,0.3049,0.2765,0.3435,0.2841,0.2659,51.370,51.062
263,06/06/22 03:00:00 AM,0.000,53.908,58.109,51.237,98.200,0.2663,0.3049,0.2761,0.3435,0.2841,0.2655,51.370,50.974
264,06/06/22 03:30:00 AM,0.000,53.908,57.979,51.237,98.300,0.2659,0.3045,0.2757,0.3431,0.2841,0.2651,51.370,51.062
265,06/06/22 04:00:00 AM,0.000,53.908,57.850,50.929,98.300,0.2659,0.3045,0.2752,0.3431,0.2841,0.2646,51.105,50.621
266,06/06/22 04:30:00 AM,0.000,53.951,57.722,50.797,98.400,0.2659,0.3041,0.2748,0.3431,0.2841,0.2642,51.017,50.488
267,06/06/22 05:00:00 AM,0.000,53.951,57.592,50.092,98.300,0.2655,0.3045,0.2748,0.3427,0.2837,0.2638,50.400,49.649
268,06/06/22 05:30:00 AM,0.000,53.951,57.463,49.737,98.400,0.2655,0.3041,0.2744,0.3427,0.2837,0.2634,50.047,49.338
269,06/06/22 06:00:00 AM,0.016,53.951,57.333,51.062,98.500,0.2655,0.3037,0.2740,0.3427,0.2837,0.2625,51.325,50.974
270,06/06/22 06:30:00 AM,0.039,53.994,57.204,51.721,98.400,0.2659,0.3049,0.2735,0.3423,0.2837,0.2625,51.721,52.029
271,06/06/22 07:00:00 AM,0.063,53.994,57.074,51.809,98.500,0.2850,0.3274,0.2735,0.3423,0.2837,0.2621,51.809,52.423
272,06/06/22 07:30:00 AM,0.024,53.994,56.901,51.721,98.500,0.2884,0.3253,0.2731,0.3431,0.2854,0.2617,51.764,52.378
273,06/06/22 08:00:00 AM,0.000,53.994,56.815,52.554,98.400,0.2871,0.3223,0.2727,0.3529,0.2884,0.2617,52.378,54.516
274,06/06/22 08:30:00 AM,0.008,54.037,56.728,52.160,98.300,0.2854,0.3194,0.2727,0.3584,0.2909,0.2642,52.072,54.169
275,06/06/22 09:00:00 AM,0.000,54.037,56.685,53.078,98.300,0.2837,0.3172,0.2757,0.3588,0.2922,0.2685,53.078,56.251
276,06/06/22 09:30:00 AM,0.000,54.082,56.685,54.604,97.100,0.2808,0.3155,0.2875,0.3588,0.2922,0.2735,54.473,58.885
277,06/06/22 10:00:00 AM,0.000,54.082,56.685,55.342,94.600,0.2786,0.3143,0.2998,0.3588,0.2922,0.2782,55.256,61.720
278,06/06/22 10:30:00 AM,0.000,54.082,56.772,56.208,93.400,0.2765,0.3134,0.3062,0.3588,0.2922,0.2825,56.340,63.304
279,06/06/22 11:00:00 AM,0.000,54.126,56.858,58.582,86.800,0.2752,0.3121,0.3088,0.3588,0.2918,0.2863,58.195,69.814
280,06/06/22 11:30:00 AM,0.000,54.126,57.031,58.498,85.800,0.2740,0.3109,0.3096,0.3588,0.2914,0.2892,57.807,68.013
281,06/06/22 12:00:00 PM,0.000,54.126,57.247,59.445,84.000,0.2727,0.3100,0.3092,0.3584,0.2909,0.2905,58.885,68.871
282,06/06/22 12:30:00 PM,0.000,54.126,57.463,58.411,85.800,0.2718,0.3096,0.3083,0.3584,0.2909,0.2918,58.195,65.444
283,06/06/22 01:00:00 PM,0.000,54.126,57.722,58.411,87.200,0.2714,0.3083,0.3071,0.3571,0.2905,0.2922,57.893,65.017
284,06/06/22 01:30:00 PM,0.000,54.169,57.850,62.791,83.300,0.2701,0.3075,0.3062,0.3558,0.2901,0.2922,62.490,74.943
285,06/06/22 02:00:00 PM,0.000,54.169,58.023,64.632,69.000,0.2697,0.3071,0.3054,0.3550,0.2897,0.2918,63.775,78.296
286,06/06/22 02:30:00 PM,0.000,54.169,58.239,61.761,76.700,0.2689,0.3062,0.3041,0.3546,0.2892,0.2909,61.205,71.704
287,06/06/22 03:00:00 PM,0.000,54.169,58.498,62.919,74.800,0.2685,0.3054,0.3024,0.3537,0.2888,0.2901,62.319,72.912
288,06/06/22 03:30:00 PM,0.000,54.169,58.755,63.347,69.500,0.2680,0.3049,0.3011,0.3537,0.2888,0.2892,62.704,73.429
289,06/06/22 04:00:00 PM,0.000,54.169,58.971,63.433,68.600,0.2672,0.3045,0.2998,0.3533,0.2884,0.2880,62.704,74.206
290,06/06/22 04:30:00 PM,0.000,54.169,59.142,65.403,73.700,0.2672,0.3041,0.2986,0.3524,0.2880,0.2871,64.459,76.681
291,06/06/22 05:00:00 PM,0.000,54.169,59.358,63.219,71.900,0.2659,0.3037,0.2969,0.3520,0.2875,0.2858,62.490,72.264
292,06/06/22 05:30:00 PM,0.000,54.169,59.529,62.406,68.900,0.2655,0.3032,0.2956,0.3520,0.2871,0.2850,61.720,71.103
293,06/06/22 06:00:00 PM,0.000,54.169,59.702,58.885,78.800,0.2646,0.3032,0.2943,0.3516,0.2867,0.2841,58.798,61.506
294,06/06/22 06:30:00 PM,0.000,54.169,59.788,58.368,82.200,0.2646,0.3028,0.2931,0.3516,0.2867,0.2829,58.282,60.517
295,06/06/22 07:00:00 PM,0.000,54.169,59.788,57.679,82.100,0.2646,0.3028,0.2918,0.3512,0.2867,0.2820,57.807,59.486
296,06/06/22 07:30:00 PM,0.000,54.169,59.745,57.333,83.600,0.2642,0.3028,0.2905,0.3507,0.2867,0.2812,57.333,59.229
297,06/06/22 08:00:00 PM,0.000,54.169,59.659,54.604,87.400,0.2638,0.3024,0.2892,0.3512,0.2867,0.2799,54.865,54.516
298,06/06/22 08:30:00 PM,0.000,54.126,59.529,51.852,92.000,0.2638,0.3024,0.2884,0.3507,0.2867,0.2786,52.641,50.400
299,06/06/22 09:00:00 PM,0.000,54.126,59.401,51.105,92.400,0.2634,0.3024,0.2875,0.3507,0.2863,0.2778,52.115,49.161
300,06/06/22 09:30:00 PM,0.000,54.126,59.142,50.002,94.100,0.2629,0.3020,0.2867,0.3478,0.2863,0.2769,51.062,47.959
301,06/06/22 10:00:00 PM,0.000,54.126,58.928,49.737,91.900,0.2629,0.3015,0.2854,0.3469,0.2863,0.2757,50.974,47.736
302,06/06/22 10:30:00 PM,0.000,54.126,58.669,49.825,92.400,0.2625,0.3015,0.2846,0.3469,0.2858,0.2748,50.929,47.826
303,06/06/22 11:00:00 PM,0.000,54.126,58.411,50.135,91.700,0.2625,0.3015,0.2837,0.3461,0.2858,0.2740,51.325,48.272
304,06/06/22 11:30:00 PM,0.000,54.126,58.152,47.602,94.200,0.2621,0.3015,0.2829,0.3461,0.2858,0.2731,48.360,45.851
305,06/07/22 12:00:00 AM,0.000,54.126,57.893,47.871,94.600,0.2621,0.3011,0.2820,0.3457,0.2858,0.2723,49.204,45.851
306,06/07/22 12:30:00 AM,0.000,54.126,57.636,47.377,95.600,0.2621,0.3007,0.2816,0.3452,0.2854,0.2714,48.762,45.489
307,06/07/22 01:00:00 AM,0.000,54.169,57.376,47.289,96.600,0.2617,0.3007,0.2808,0.3448,0.2854,0.2710,48.450,46.031
308,06/07/22 01:30:00 AM,0.000,54.169,57.160,47.334,96.500,0.2617,0.3007,0.2799,0.3448,0.2850,0.2701,48.493,46.166
309,06/07/22 02:00:00 AM,0.000,54.169,56.944,46.526,97.000,0.2612,0.3003,0.2791,0.3444,0.2850,0.2693,47.199,45.444
310,06/07/22 02:30:00 AM,0.000,54.169,56.728,46.346,97.500,0.2612,0.3003,0.2786,0.3440,0.2850,0.2685,47.422,45.082
311,06/07/22 03:00:00 AM,0.000,54.169,56.512,46.974,97.600,0.2612,0.2998,0.2778,0.3435,0.2846,0.2680,48.182,45.761
312,06/07/22 03:30:00 AM,0.000,54.169,56.340,46.436,97.600,0.2608,0.2998,0.2774,0.3435,0.2846,0.2672,47.244,45.444
313,06/07/22 04:00:00 AM,0.000,54.169,56.165,46.436,97.700,0.2608,0.2998,0.2769,0.3431,0.2846,0.2668,47.602,45.444
314,06/07/22 04:30:00 AM,0.000,54.169,55.992,46.526,97.800,0.2608,0.2994,0.2761,0.3431,0.2846,0.2659,47.199,45.262
315,06/07/22 05:00:00 AM,0.000,54.169,55.776,45.896,98.000,0.2608,0.2994,0.2757,0.3423,0.2841,0.2655,46.616,44.719
316,06/07/22 05:30:00 AM,0.000,54.212,55.647,45.262,98.000,0.2604,0.2990,0.2752,0.3418,0.2841,0.2651,46.031,44.173
317,06/07/22 06:00:00 AM,0.000,54.212,55.472,46.301,98.100,0.2604,0.2990,0.2744,0.3414,0.2841,0.2642,47.019,45.806
318,06/07/22 06:30:00 AM,0.000,54.212,55.299,48.895,98.000,0.2604,0.2990,0.2740,0.3410,0.2837,0.2638,50.268,50.223
319,06/07/22 07:00:00 AM,0.000,54.212,55.125,51.633,93.100,0.2604,0.2990,0.2735,0.3406,0.2837,0.2634,52.072,57.031
320,06/07/22 07:30:00 AM,0.000,54.212,55.038,56.772,88.800,0.2604,0.2990,0.2727,0.3406,0.2837,0.2625,57.936,67.456
321,06/07/22 08:00:00 AM,0.000,54.255,54.995,55.690,88.600,0.2600,0.2986,0.2723,0.3401,0.2837,0.2625,55.429,76.899
322,06/07/22 08:30:00 AM,0.000,54.255,55.081,57.936,84.200,0.2595,0.2986,0.2718,0.3393,0.2833,0.2617,57.765,78.602
323,06/07/22 09:00:00 AM,0.000,54.255,55.256,61.376,76.700,0.2595,0.2986,0.2714,0.3389,0.2833,0.2608,60.260,84.900
324,06/07/22 09:30:00 AM,0.000,54.255,55.386,63.475,75.100,0.2595,0.2977,0.2706,0.3384,0.2829,0.2604,62.962,89.776
