"Plot Title: slicesm"
"#","Date Time, GMT-08:00","Water Content, m³/m³ (LGR S/N: 21186454, SEN S/N: 21336768, LBL: 100)","Water Content, m³/m³ (LGR S/N: 21186454, SEN S/N: 21336769, LBL: 100)","Water Content, m³/m³ (LGR S/N: 21186454, SEN S/N: 21336774, LBL: 20)","Water Content, m³/m³ (LGR S/N: 21186454, SEN S/N: 21336781, LBL: 20)"
8882,09/26/22 01:30:01 AM,0.3211,0.3156,0.3751,0.3490
8883,09/26/22 02:00:01 AM,0.3207,0.3156,0.3751,0.3490
8884,09/26/22 02:30:01 AM,0.3211,0.3151,0.3751,0.3490
8885,09/26/22 03:00:01 AM,0.3211,0.3156,0.3758,0.3490
8886,09/26/22 03:30:01 AM,0.3211,0.3156,0.3751,0.3486
8887,09/26/22 04:00:01 AM,0.3207,0.3156,0.3758,0.3486
8888,09/26/22 04:30:01 AM,0.3211,0.3156,0.3751,0.3486
8889,09/26/22 05:00:01 AM,0.3207,0.3156,0.3751,0.3490
8890,09/26/22 05:30:01 AM,0.3211,0.3156,0.3751,0.3490
8891,09/26/22 06:00:01 AM,0.3211,0.3156,0.3758,0.3490
8892,09/26/22 06:30:01 AM,0.3207,0.3156,0.3751,0.3490
8893,09/26/22 07:00:01 AM,0.3211,0.3156,0.3751,0.3490
8894,09/26/22 07:30:01 AM,0.3211,0.3156,0.3751,0.3490
8895,09/26/22 08:00:01 AM,0.3207,0.3156,0.3751,0.3490
8896,09/26/22 08:30:01 AM,0.3211,0.3156,0.3751,0.3486
8897,09/26/22 09:00:01 AM,0.3211,0.3156,0.3746,0.3490
8898,09/26/22 09:30:01 AM,0.3207,0.3156,0.3751,0.3490
8899,09/26/22 10:00:01 AM,0.3211,0.3156,0.3751,0.3490
8900,09/26/22 10:30:01 AM,0.3211,0.3156,0.3751,0.3490
8901,09/26/22 11:00:01 AM,0.3207,0.3156,0.3751,0.3490
8902,09/26/22 11:30:01 AM,0.3211,0.3156,0.3751,0.3490
8903,09/26/22 12:00:01 PM,0.3211,0.3156,0.3751,0.3486
8904,09/26/22 12:30:01 PM,0.3211,0.3160,0.3751,0.3490
8905,09/26/22 01:00:01 PM,0.3211,0.3156,0.3746,0.3490
8906,09/26/22 01:30:01 PM,0.3211,0.3160,0.3746,0.3490
8907,09/26/22 02:00:01 PM,0.3211,0.3156,0.3751,0.3486
8908,09/26/22 02:30:01 PM,0.3211,0.3156,0.3751,0.3490
8909,09/26/22 03:00:01 PM,0.3207,0.3156,0.3751,0.3490
8910,09/26/22 03:30:01 PM,0.3211,0.3160,0.3746,0.3490
8911,09/26/22 04:00:01 PM,0.3211,0.3160,0.3746,0.3490
8912,09/26/22 04:30:01 PM,0.3211,0.3160,0.3751,0.3490
8913,09/26/22 05:00:01 PM,0.3211,0.3160,0.3746,0.3486
8914,09/26/22 05:30:01 PM,0.3211,0.3156,0.3746,0.3486
8915,09/26/22 06:00:01 PM,0.3211,0.3156,0.3746,0.3486
8916,09/26/22 06:30:01 PM,0.3211,0.3160,0.3751,0.3490
8917,09/26/22 07:00:01 PM,0.3211,0.3156,0.3746,0.3486
8918,09/26/22 07:30:01 PM,0.3211,0.3156,0.3746,0.3486
8919,09/26/22 08:00:01 PM,0.3211,0.3160,0.3746,0.3490
8920,09/26/22 08:30:01 PM,0.3211,0.3160,0.3746,0.3486
8921,09/26/22 09:00:01 PM,0.3211,0.3156,0.3746,0.3486
8922,09/26/22 09:30:01 PM,0.3211,0.3156,0.3746,0.3490
8923,09/26/22 10:00:01 PM,0.3211,0.3156,0.3746,0.3490
8924,09/26/22 10:30:01 PM,0.3211,0.3156,0.3751,0.3486
8925,09/26/22 11:00:01 PM,0.3211,0.3156,0.3746,0.3490
8926,09/26/22 11:30:01 PM,0.3211,0.3156,0.3746,0.3486
8927,09/27/22 12:00:01 AM,0.3211,0.3156,0.3746,0.3486
8928,09/27/22 12:30:01 AM,0.3211,0.3156,0.3751,0.3490
8929,09/27/22 01:00:01 AM,0.3211,0.3156,0.3751,0.3486
8930,09/27/22 01:30:01 AM,0.3211,0.3156,0.3751,0.3486
8931,09/27/22 02:00:01 AM,0.3211,0.3156,0.3751,0.3481
8932,09/27/22 02:30:01 AM,0.3211,0.3156,0.3746,0.3486
8933,09/27/22 03:00:01 AM,0.3211,0.3156,0.3751,0.3486
8934,09/27/22 03:30:01 AM,0.3211,0.3160,0.3751,0.3486
8935,09/27/22 04:00:01 AM,0.3211,0.3156,0.3746,0.3486
8936,09/27/22 04:30:01 AM,0.3211,0.3156,0.3751,0.3486
8937,09/27/22 05:00:01 AM,0.3211,0.3156,0.3746,0.3486
8938,09/27/22 05:30:01 AM,0.3211,0.3156,0.3746,0.3486
8939,09/27/22 06:00:01 AM,0.3211,0.3156,0.3746,0.3486
8940,09/27/22 06:30:01 AM,0.3211,0.3160,0.3746,0.3486
8941,09/27/22 07:00:01 AM,0.3211,0.3156,0.3751,0.3486
8942,09/27/22 07:30:01 AM,0.3211,0.3160,0.3746,0.3490
8943,09/27/22 08:00:01 AM,0.3211,0.3156,0.3746,0.3486
8944,09/27/22 08:30:01 AM,0.3211,0.3156,0.3751,0.3490
8945,09/27/22 09:00:01 AM,0.3211,0.3160,0.3751,0.3486
8946,09/27/22 09:30:01 AM,0.3211,0.3156,0.3746,0.3490
8947,09/27/22 10:00:01 AM,0.3211,0.3160,0.3746,0.3486
8948,09/27/22 10:30:01 AM,0.3211,0.3160,0.3746,0.3486
8949,09/27/22 11:00:01 AM,0.3211,0.3156,0.3751,0.3490
8950,09/27/22 11:30:01 AM,0.3211,0.3156,0.3746,0.3486
8951,09/27/22 12:00:01 PM,0.3211,0.3160,0.3746,0.3486
8952,09/27/22 12:30:01 PM,0.3211,0.3156,0.3746,0.3486
8953,09/27/22 01:00:01 PM,0.3211,0.3160,0.3751,0.3486
8954,09/27/22 01:30:01 PM,0.3211,0.3160,0.3746,0.3486
8955,09/27/22 02:00:01 PM,0.3211,0.3156,0.3751,0.3486
8956,09/27/22 02:30:01 PM,0.3211,0.3156,0.3751,0.3486
8957,09/27/22 03:00:01 PM,0.3211,0.3156,0.3751,0.3486
8958,09/27/22 03:30:01 PM,0.3211,0.3160,0.3746,0.3486
8959,09/27/22 04:00:01 PM,0.3211,0.3156,0.3751,0.3486
8960,09/27/22 04:30:01 PM,0.3211,0.3160,0.3746,0.3486
8961,09/27/22 05:00:01 PM,0.3211,0.3160,0.3746,0.3486
8962,09/27/22 05:30:01 PM,0.3211,0.3156,0.3746,0.3486
8963,09/27/22 06:00:01 PM,0.3211,0.3156,0.3746,0.3486
8964,09/27/22 06:30:01 PM,0.3211,0.3156,0.3746,0.3486
8965,09/27/22 07:00:01 PM,0.3211,0.3156,0.3751,0.3486
8966,09/27/22 07:30:01 PM,0.3211,0.3156,0.3746,0.3486
8967,09/27/22 08:00:01 PM,0.3211,0.3156,0.3746,0.3486
8968,09/27/22 08:30:01 PM,0.3211,0.3156,0.3746,0.3486
8969,09/27/22 09:00:01 PM,0.3211,0.3156,0.3740,0.3486
8970,09/27/22 09:30:01 PM,0.3211,0.3156,0.3746,0.3486
8971,09/27/22 10:00:01 PM,0.3211,0.3156,0.3746,0.3481
8972,09/27/22 10:30:01 PM,0.3211,0.3156,0.3751,0.3486
8973,09/27/22 11:00:01 PM,0.3211,0.3156,0.3746,0.3481
8974,09/27/22 11:30:01 PM,0.3211,0.3156,0.3746,0.3486
8975,09/28/22 12:00:01 AM,0.3211,0.3156,0.3740,0.3486
8976,09/28/22 12:30:01 AM,0.3211,0.3156,0.3746,0.3486
8977,09/28/22 01:00:01 AM,0.3211,0.3156,0.3746,0.3486
8978,09/28/22 01:30:01 AM,0.3207,0.3156,0.3746,0.3486
8979,09/28/22 02:00:01 AM,0.3211,0.3156,0.3746,0.3486
8980,09/28/22 02:30:01 AM,0.3211,0.3156,0.3740,0.3486
8981,09/28/22 03:00:01 AM,0.3211,0.3156,0.3751,0.3486
8982,09/28/22 03:30:01 AM,0.3211,0.3156,0.3746,0.3486
8983,09/28/22 04:00:01 AM,0.3211,0.3156,0.3751,0.3486
8984,09/28/22 04:30:01 AM,0.3211,0.3156,0.3740,0.3486
8985,09/28/22 05:00:01 AM,0.3211,0.3160,0.3746,0.3486
8986,09/28/22 05:30:01 AM,0.3211,0.3160,0.3746,0.3486
8987,09/28/22 06:00:01 AM,0.3211,0.3156,0.3746,0.3486
8988,09/28/22 06:30:01 AM,0.3211,0.3156,0.3740,0.3486
8989,09/28/22 07:00:01 AM,0.3211,0.3156,0.3740,0.3481
8990,09/28/22 07:30:01 AM,0.3211,0.3156,0.3746,0.3486
8991,09/28/22 08:00:01 AM,0.3211,0.3156,0.3740,0.3486
8992,09/28/22 08:30:01 AM,0.3211,0.3156,0.3746,0.3486
8993,09/28/22 09:00:01 AM,0.3211,0.3156,0.3746,0.3486
8994,09/28/22 09:30:01 AM,0.3211,0.3156,0.3746,0.3486
8995,09/28/22 10:00:01 AM,0.3211,0.3156,0.3746,0.3486
8996,09/28/22 10:30:01 AM,0.3207,0.3156,0.3746,0.3481
8997,09/28/22 11:00:01 AM,0.3207,0.3156,0.3740,0.3486
8998,09/28/22 11:30:01 AM,0.3211,0.3156,0.3746,0.3481
8999,09/28/22 12:00:01 PM,0.3211,0.3156,0.3746,0.3486
9000,09/28/22 12:30:01 PM,0.3211,0.3156,0.3740,0.3486
9001,09/28/22 01:00:01 PM,0.3211,0.3156,0.3746,0.3486
9002,09/28/22 01:30:01 PM,0.3211,0.3156,0.3746,0.3486
9003,09/28/22 02:00:01 PM,0.3211,0.3156,0.3740,0.3486
9004,09/28/22 02:30:01 PM,0.3211,0.3156,0.3746,0.3486
9005,09/28/22 03:00:01 PM,0.3211,0.3156,0.3746,0.3486
9006,09/28/22 03:30:01 PM,0.3211,0.3156,0.3746,0.3486
9007,09/28/22 04:00:01 PM,0.3211,0.3156,0.3740,0.3486
9008,09/28/22 04:30:01 PM,0.3207,0.3156,0.3746,0.3481
9009,09/28/22 05:00:01 PM,0.3211,0.3160,0.3740,0.3486
9010,09/28/22 05:30:01 PM,0.3211,0.3156,0.3746,0.3486
9011,09/28/22 06:00:01 PM,0.3207,0.3156,0.3740,0.3486
9012,09/28/22 06:30:01 PM,0.3211,0.3156,0.3740,0.3486
9013,09/28/22 07:00:01 PM,0.3207,0.3156,0.3746,0.3486
9014,09/28/22 07:30:01 PM,0.3207,0.3156,0.3746,0.3486
9015,09/28/22 08:00:01 PM,0.3211,0.3156,0.3746,0.3486
9016,09/28/22 08:30:01 PM,0.3207,0.3156,0.3746,0.3486
9017,09/28/22 09:00:01 PM,0.3207,0.3156,0.3746,0.3486
9018,09/28/22 09:30:01 PM,0.3207,0.3156,0.3740,0.3481
9019,09/28/22 10:00:01 PM,0.3207,0.3156,0.3746,0.3486
9020,09/28/22 10:30:01 PM,0.3211,0.3156,0.3746,0.3486
9021,09/28/22 11:00:01 PM,0.3211,0.3156,0.3746,0.3486
9022,09/28/22 11:30:01 PM,0.3207,0.3156,0.3746,0.3486
9023,09/29/22 12:00:01 AM,0.3211,0.3156,0.3740,0.3486
9024,09/29/22 12:30:01 AM,0.3207,0.3156,0.3746,0.3486
9025,09/29/22 01:00:01 AM,0.3211,0.3156,0.3746,0.3481
9026,09/29/22 01:30:01 AM,0.3207,0.3156,0.3740,0.3481
9027,09/29/22 02:00:01 AM,0.3207,0.3156,0.3746,0.3486
9028,09/29/22 02:30:01 AM,0.3207,0.3156,0.3740,0.3486
9029,09/29/22 03:00:01 AM,0.3207,0.3156,0.3746,0.3486
9030,09/29/22 03:30:01 AM,0.3207,0.3156,0.3740,0.3486
9031,09/29/22 04:00:01 AM,0.3207,0.3156,0.3746,0.3486
9032,09/29/22 04:30:01 AM,0.3211,0.3156,0.3740,0.3486
9033,09/29/22 05:00:01 AM,0.3211,0.3156,0.3746,0.3486
9034,09/29/22 05:30:01 AM,0.3207,0.3156,0.3746,0.3486
9035,09/29/22 06:00:01 AM,0.3207,0.3156,0.3746,0.3486
9036,09/29/22 06:30:01 AM,0.3207,0.3156,0.3740,0.3486
9037,09/29/22 07:00:01 AM,0.3207,0.3156,0.3746,0.3481
9038,09/29/22 07:30:01 AM,0.3207,0.3156,0.3740,0.3486
9039,09/29/22 08:00:01 AM,0.3211,0.3156,0.3746,0.3486
9040,09/29/22 08:30:01 AM,0.3211,0.3160,0.3746,0.3486
9041,09/29/22 09:00:01 AM,0.3211,0.3156,0.3746,0.3486
9042,09/29/22 09:30:01 AM,0.3207,0.3156,0.3740,0.3486
9043,09/29/22 10:00:01 AM,0.3207,0.3160,0.3740,0.3486
9044,09/29/22 10:30:01 AM,0.3207,0.3156,0.3746,0.3486
9045,09/29/22 11:00:01 AM,0.3207,0.3160,0.3740,0.3486
9046,09/29/22 11:30:01 AM,0.3211,0.3160,0.3740,0.3486
9047,09/29/22 12:00:01 PM,0.3211,0.3160,0.3746,0.3481
9048,09/29/22 12:30:01 PM,0.3211,0.3156,0.3746,0.3486
9049,09/29/22 01:00:01 PM,0.3211,0.3160,0.3746,0.3486
9050,09/29/22 01:30:01 PM,0.3211,0.3156,0.3746,0.3486
9051,09/29/22 02:00:01 PM,0.3211,0.3156,0.3740,0.3486
9052,09/29/22 02:30:01 PM,0.3211,0.3156,0.3740,0.3486
9053,09/29/22 03:00:01 PM,0.3211,0.3160,0.3746,0.3486
9054,09/29/22 03:30:01 PM,0.3211,0.3160,0.3740,0.3486
9055,09/29/22 04:00:01 PM,0.3211,0.3160,0.3746,0.3486
9056,09/29/22 04:30:01 PM,0.3211,0.3156,0.3746,0.3481
9057,09/29/22 05:00:01 PM,0.3211,0.3156,0.3746,0.3486
9058,09/29/22 05:30:01 PM,0.3211,0.3160,0.3746,0.3486
9059,09/29/22 06:00:01 PM,0.3211,0.3156,0.3740,0.3486
9060,09/29/22 06:30:01 PM,0.3211,0.3156,0.3740,0.3486
9061,09/29/22 07:00:01 PM,0.3211,0.3156,0.3746,0.3486
9062,09/29/22 07:30:01 PM,0.3211,0.3160,0.3740,0.3486
9063,09/29/22 08:00:01 PM,0.3211,0.3160,0.3740,0.3486
9064,09/29/22 08:30:01 PM,0.3211,0.3160,0.3740,0.3486
9065,09/29/22 09:00:01 PM,0.3211,0.3156,0.3740,0.3486
9066,09/29/22 09:30:01 PM,0.3211,0.3160,0.3746,0.3486
9067,09/29/22 10:00:01 PM,0.3211,0.3160,0.3740,0.3481
9068,09/29/22 10:30:01 PM,0.3211,0.3156,0.3746,0.3486
9069,09/29/22 11:00:01 PM,0.3211,0.3160,0.3740,0.3486
9070,09/29/22 11:30:01 PM,0.3211,0.3160,0.3746,0.3486
9071,09/30/22 12:00:01 AM,0.3211,0.3160,0.3746,0.3486
9072,09/30/22 12:30:01 AM,0.3211,0.3156,0.3746,0.3486
9073,09/30/22 01:00:01 AM,0.3211,0.3160,0.3746,0.3486
9074,09/30/22 01:30:01 AM,0.3211,0.3160,0.3740,0.3486
9075,09/30/22 02:00:01 AM,0.3211,0.3160,0.3746,0.3486
9076,09/30/22 02:30:01 AM,0.3211,0.3160,0.3746,0.3486
9077,09/30/22 03:00:01 AM,0.3211,0.3160,0.3740,0.3486
9078,09/30/22 03:30:01 AM,0.3211,0.3160,0.3740,0.3486
9079,09/30/22 04:00:01 AM,0.3211,0.3156,0.3740,0.3486
9080,09/30/22 04:30:01 AM,0.3211,0.3160,0.3740,0.3486
9081,09/30/22 05:00:01 AM,0.3211,0.3160,0.3746,0.3486
9082,09/30/22 05:30:01 AM,0.3211,0.3160,0.3746,0.3486
9083,09/30/22 06:00:01 AM,0.3211,0.3160,0.3740,0.3486
9084,09/30/22 06:30:01 AM,0.3211,0.3160,0.3746,0.3486
9085,09/30/22 07:00:01 AM,0.3211,0.3160,0.3746,0.3486
9086,09/30/22 07:30:01 AM,0.3211,0.3160,0.3740,0.3486
9087,09/30/22 08:00:01 AM,0.3211,0.3160,0.3746,0.3486
9088,09/30/22 08:30:01 AM,0.3211,0.3160,0.3746,0.3486
9089,09/30/22 09:00:01 AM,0.3211,0.3160,0.3746,0.3486
9090,09/30/22 09:30:01 AM,0.3211,0.3160,0.3746,0.3486
9091,09/30/22 10:00:01 AM,0.3211,0.3160,0.3751,0.3486
9092,09/30/22 10:30:01 AM,0.3211,0.3160,0.3740,0.3486
9093,09/30/22 11:00:01 AM,0.3211,0.3160,0.3746,0.3486
9094,09/30/22 11:30:01 AM,0.3211,0.3160,0.3746,0.3486
9095,09/30/22 12:00:01 PM,0.3211,0.3160,0.3746,0.3486
9096,09/30/22 12:30:01 PM,0.3211,0.3160,0.3746,0.3486
9097,09/30/22 01:00:01 PM,0.3211,0.3160,0.3746,0.3486
9098,09/30/22 01:30:01 PM,0.3211,0.3160,0.3746,0.3486
9099,09/30/22 02:00:01 PM,0.3211,0.3160,0.3746,0.3486
9100,09/30/22 02:30:01 PM,0.3211,0.3160,0.3746,0.3486
9101,09/30/22 03:00:01 PM,0.3211,0.3160,0.3740,0.3486
9102,09/30/22 03:30:01 PM,0.3211,0.3160,0.3746,0.3486
9103,09/30/22 04:00:01 PM,0.3211,0.3160,0.3746,0.3486
9104,09/30/22 04:30:01 PM,0.3211,0.3160,0.3746,0.3486
9105,09/30/22 05:00:01 PM,0.3211,0.3160,0.3740,0.3486
9106,09/30/22 05:30:01 PM,0.3211,0.3160,0.3746,0.3481
9107,09/30/22 06:00:01 PM,0.3211,0.3160,0.3740,0.3486
9108,09/30/22 06:30:01 PM,0.3211,0.3160,0.3746,0.3486
9109,09/30/22 07:00:01 PM,0.3211,0.3160,0.3746,0.3486
9110,09/30/22 07:30:01 PM,0.3211,0.3160,0.3740,0.3486
9111,09/30/22 08:00:01 PM,0.3211,0.3160,0.3746,0.3486
9112,09/30/22 08:30:01 PM,0.3216,0.3160,0.3746,0.3486
9113,09/30/22 09:00:01 PM,0.3211,0.3160,0.3746,0.3486
9114,09/30/22 09:30:01 PM,0.3211,0.3160,0.3740,0.3486
9115,09/30/22 10:00:01 PM,0.3211,0.3160,0.3746,0.3486
9116,09/30/22 10:30:01 PM,0.3211,0.3163,0.3746,0.3486
9117,09/30/22 11:00:01 PM,0.3211,0.3160,0.3746,0.3486
9118,09/30/22 11:30:01 PM,0.3211,0.3163,0.3746,0.3486
9119,10/01/22 12:00:01 AM,0.3211,0.3160,0.3746,0.3486
9120,10/01/22 12:30:01 AM,0.3211,0.3160,0.3740,0.3486
9121,10/01/22 01:00:01 AM,0.3211,0.3160,0.3734,0.3486
9122,10/01/22 01:30:01 AM,0.3211,0.3160,0.3746,0.3486
9123,10/01/22 02:00:01 AM,0.3211,0.3160,0.3746,0.3486
9124,10/01/22 02:30:01 AM,0.3211,0.3160,0.3746,0.3486
9125,10/01/22 03:00:01 AM,0.3211,0.3163,0.3746,0.3481
9126,10/01/22 03:30:01 AM,0.3211,0.3160,0.3740,0.3486
9127,10/01/22 04:00:01 AM,0.3216,0.3163,0.3746,0.3486
9128,10/01/22 04:30:01 AM,0.3211,0.3163,0.3740,0.3486
9129,10/01/22 05:00:01 AM,0.3216,0.3160,0.3746,0.3486
9130,10/01/22 05:30:01 AM,0.3216,0.3160,0.3746,0.3486
9131,10/01/22 06:00:01 AM,0.3211,0.3163,0.3746,0.3486
9132,10/01/22 06:30:01 AM,0.3211,0.3160,0.3734,0.3486
9133,10/01/22 07:00:01 AM,0.3211,0.3163,0.3746,0.3486
9134,10/01/22 07:30:01 AM,0.3211,0.3163,0.3746,0.3486
9135,10/01/22 08:00:01 AM,0.3216,0.3163,0.3740,0.3486
9136,10/01/22 08:30:01 AM,0.3211,0.3160,0.3740,0.3486
9137,10/01/22 09:00:01 AM,0.3211,0.3163,0.3746,0.3486
9138,10/01/22 09:30:01 AM,0.3211,0.3163,0.3746,0.3481
9139,10/01/22 10:00:01 AM,0.3216,0.3160,0.3746,0.3486
9140,10/01/22 10:30:01 AM,0.3211,0.3163,0.3740,0.3486
9141,10/01/22 11:00:01 AM,0.3211,0.3160,0.3740,0.3481
9142,10/01/22 11:30:01 AM,0.3216,0.3163,0.3746,0.3486
9143,10/01/22 12:00:01 PM,0.3216,0.3163,0.3740,0.3486
9144,10/01/22 12:30:01 PM,0.3216,0.3163,0.3746,0.3486
9145,10/01/22 01:00:01 PM,0.3216,0.3163,0.3740,0.3486
9146,10/01/22 01:30:01 PM,0.3211,0.3160,0.3740,0.3486
9147,10/01/22 02:00:01 PM,0.3216,0.3160,0.3746,0.3486
9148,10/01/22 02:30:01 PM,0.3216,0.3163,0.3746,0.3486
9149,10/01/22 03:00:01 PM,0.3216,0.3163,0.3740,0.3486
9150,10/01/22 03:30:01 PM,0.3216,0.3160,0.3746,0.3486
9151,10/01/22 04:00:01 PM,0.3216,0.3163,0.3740,0.3486
9152,10/01/22 04:30:01 PM,0.3216,0.3160,0.3746,0.3486
9153,10/01/22 05:00:01 PM,0.3216,0.3163,0.3740,0.3486
9154,10/01/22 05:30:01 PM,0.3216,0.3163,0.3740,0.3486
9155,10/01/22 06:00:01 PM,0.3216,0.3160,0.3740,0.3486
9156,10/01/22 06:30:01 PM,0.3216,0.3160,0.3740,0.3486
9157,10/01/22 07:00:01 PM,0.3216,0.3163,0.3740,0.3486
9158,10/01/22 07:30:01 PM,0.3216,0.3163,0.3740,0.3486
9159,10/01/22 08:00:01 PM,0.3216,0.3160,0.3740,0.3486
9160,10/01/22 08:30:01 PM,0.3216,0.3163,0.3746,0.3481
9161,10/01/22 09:00:01 PM,0.3216,0.3163,0.3740,0.3486
9162,10/01/22 09:30:01 PM,0.3216,0.3163,0.3746,0.3486
9163,10/01/22 10:00:01 PM,0.3216,0.3163,0.3740,0.3486
9164,10/01/22 10:30:01 PM,0.3216,0.3160,0.3746,0.3481
9165,10/01/22 11:00:01 PM,0.3216,0.3163,0.3746,0.3490
9166,10/01/22 11:30:01 PM,0.3216,0.3163,0.3740,0.3486
9167,10/02/22 12:00:01 AM,0.3216,0.3163,0.3746,0.3486
9168,10/02/22 12:30:01 AM,0.3216,0.3163,0.3746,0.3486
9169,10/02/22 01:00:01 AM,0.3216,0.3163,0.3746,0.3486
9170,10/02/22 01:30:01 AM,0.3216,0.3163,0.3740,0.3486
9171,10/02/22 02:00:01 AM,0.3216,0.3163,0.3746,0.3486
9172,10/02/22 02:30:01 AM,0.3216,0.3160,0.3740,0.3486
9173,10/02/22 03:00:01 AM,0.3216,0.3163,0.3740,0.3486
9174,10/02/22 03:30:01 AM,0.3216,0.3160,0.3746,0.3486
9175,10/02/22 04:00:01 AM,0.3216,0.3163,0.3746,0.3481
9176,10/02/22 04:30:01 AM,0.3216,0.3163,0.3740,0.3486
9177,10/02/22 05:00:01 AM,0.3216,0.3163,0.3740,0.3486
9178,10/02/22 05:30:01 AM,0.3216,0.3163,0.3746,0.3486
9179,10/02/22 06:00:01 AM,0.3216,0.3163,0.3746,0.3486
9180,10/02/22 06:30:01 AM,0.3216,0.3160,0.3746,0.3486
9181,10/02/22 07:00:01 AM,0.3216,0.3163,0.3746,0.3486
9182,10/02/22 07:30:01 AM,0.3216,0.3163,0.3746,0.3486
9183,10/02/22 08:00:01 AM,0.3216,0.3163,0.3740,0.3486
9184,10/02/22 08:30:01 AM,0.3216,0.3163,0.3740,0.3486
9185,10/02/22 09:00:01 AM,0.3216,0.3163,0.3746,0.3481
9186,10/02/22 09:30:01 AM,0.3216,0.3163,0.3740,0.3486
9187,10/02/22 10:00:01 AM,0.3216,0.3163,0.3746,0.3486
9188,10/02/22 10:30:01 AM,0.3216,0.3163,0.3746,0.3486
9189,10/02/22 11:00:01 AM,0.3216,0.3163,0.3746,0.3486
9190,10/02/22 11:30:01 AM,0.3216,0.3163,0.3746,0.3486
9191,10/02/22 12:00:01 PM,0.3219,0.3163,0.3740,0.3486
9192,10/02/22 12:30:01 PM,0.3216,0.3163,0.3746,0.3486
9193,10/02/22 01:00:01 PM,0.3219,0.3163,0.3740,0.3486
9194,10/02/22 01:30:01 PM,0.3219,0.3163,0.3740,0.3486
9195,10/02/22 02:00:01 PM,0.3216,0.3163,0.3740,0.3486
9196,10/02/22 02:30:01 PM,0.3216,0.3163,0.3740,0.3486
9197,10/02/22 03:00:01 PM,0.3219,0.3163,0.3740,0.3486
9198,10/02/22 03:30:01 PM,0.3219,0.3163,0.3740,0.3486
9199,10/02/22 04:00:01 PM,0.3219,0.3168,0.3746,0.3486
9200,10/02/22 04:30:01 PM,0.3219,0.3168,0.3746,0.3486
9201,10/02/22 05:00:01 PM,0.3216,0.3163,0.3746,0.3486
9202,10/02/22 05:30:01 PM,0.3216,0.3163,0.3746,0.3486
9203,10/02/22 06:00:01 PM,0.3216,0.3163,0.3740,0.3486
9204,10/02/22 06:30:01 PM,0.3216,0.3168,0.3746,0.3481
9205,10/02/22 07:00:01 PM,0.3216,0.3168,0.3740,0.3486
9206,10/02/22 07:30:01 PM,0.3219,0.3163,0.3746,0.3486
9207,10/02/22 08:00:01 PM,0.3216,0.3163,0.3734,0.3486
9208,10/02/22 08:30:01 PM,0.3219,0.3163,0.3746,0.3486
9209,10/02/22 09:00:01 PM,0.3216,0.3163,0.3740,0.3486
9210,10/02/22 09:30:01 PM,0.3216,0.3163,0.3740,0.3486
9211,10/02/22 10:00:01 PM,0.3219,0.3163,0.3740,0.3481
9212,10/02/22 10:30:01 PM,0.3216,0.3163,0.3740,0.3486
9213,10/02/22 11:00:01 PM,0.3216,0.3163,0.3740,0.3486
9214,10/02/22 11:30:01 PM,0.3219,0.3163,0.3740,0.3481
9215,10/03/22 12:00:01 AM,0.3219,0.3163,0.3740,0.3486
9216,10/03/22 12:30:01 AM,0.3219,0.3168,0.3746,0.3486
9217,10/03/22 01:00:01 AM,0.3219,0.3168,0.3740,0.3486
9218,10/03/22 01:30:01 AM,0.3216,0.3163,0.3740,0.3486
9219,10/03/22 02:00:01 AM,0.3219,0.3163,0.3740,0.3486
9220,10/03/22 02:30:01 AM,0.3219,0.3163,0.3746,0.3486
9221,10/03/22 03:00:01 AM,0.3219,0.3163,0.3746,0.3486
9222,10/03/22 03:30:01 AM,0.3219,0.3163,0.3746,0.3486
9223,10/03/22 04:00:01 AM,0.3219,0.3168,0.3746,0.3486
9224,10/03/22 04:30:01 AM,0.3219,0.3163,0.3740,0.3486
9225,10/03/22 05:00:01 AM,0.3219,0.3168,0.3740,0.3486
9226,10/03/22 05:30:01 AM,0.3219,0.3168,0.3746,0.3486
9227,10/03/22 06:00:01 AM,0.3216,0.3163,0.3746,0.3486
9228,10/03/22 06:30:01 AM,0.3216,0.3168,0.3740,0.3486
9229,10/03/22 07:00:01 AM,0.3219,0.3163,0.3746,0.3486
9230,10/03/22 07:30:01 AM,0.3219,0.3168,0.3746,0.3486
9231,10/03/22 08:00:01 AM,0.3219,0.3163,0.3746,0.3486
9232,10/03/22 08:30:01 AM,0.3219,0.3163,0.3740,0.3486
9233,10/03/22 09:00:01 AM,0.3219,0.3163,0.3746,0.3486
9234,10/03/22 09:30:01 AM,0.3219,0.3163,0.3746,0.3486
9235,10/03/22 10:00:01 AM,0.3219,0.3168,0.3746,0.3486
9236,10/03/22 10:30:01 AM,0.3219,0.3168,0.3746,0.3486
9237,10/03/22 11:00:01 AM,0.3219,0.3163,0.3740,0.3486
9238,10/03/22 11:30:01 AM,0.3219,0.3163,0.3746,0.3486
9239,10/03/22 12:00:01 PM,0.3219,0.3168,0.3746,0.3486
9240,10/03/22 12:30:01 PM,0.3219,0.3163,0.3746,0.3486
9241,10/03/22 01:00:01 PM,0.3219,0.3163,0.3746,0.3486
9242,10/03/22 01:30:01 PM,0.3219,0.3163,0.3740,0.3486
9243,10/03/22 02:00:01 PM,0.3219,0.3163,0.3740,0.3486
9244,10/03/22 02:30:01 PM,0.3219,0.3163,0.3746,0.3486
